State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Florida,Fort Lauderdale,Soil,Inferior Irrigation,-0.79
Florida,Fort Lauderdale,Air,Inorganic Fertilizers,2.7
Florida,Fort Lauderdale,Water,Industrial,10.37
Florida,Fort Lauderdale,Soil,Noise,13.58
Florida,Fort Lauderdale,Air,Thermal,14.64
Florida,Fort Lauderdale,Water,Light,14.75
Florida,Fort Lauderdale,Soil,Oxygen-depletion,29.45
Florida,Fort Lauderdale,Air,Surface water,31.45
Florida,Fort Lauderdale,Water,Chemical,41.75
Minnesota,Tampa,Soil,Inferior Irrigation,43.26
Minnesota,Tampa,Air,Inorganic Fertilizers,-81.48
Minnesota,Tampa,Water,Industrial,51.22
Minnesota,Tampa,Soil,Noise,54.36
Minnesota,Tampa,Air,Thermal,-73.73
Minnesota,Tampa,Water,Light,56.72
Minnesota,Tampa,Soil,Oxygen-depletion,58.82
Minnesota,Tampa,Air,Surface water,58.66
Minnesota,Tampa,Water,Chemical,58.14
Florida,Rochester,Soil,Inferior Irrigation,61.33
Florida,Rochester,Air,Inorganic Fertilizers,62.1
Florida,Rochester,Water,Industrial,0.15
Florida,Rochester,Soil,Noise,-62.03
Florida,Rochester,Air,Thermal,66.6
Florida,Rochester,Water,Light,68.81
Florida,Rochester,Soil,Oxygen-depletion,-59.75
Florida,Rochester,Air,Surface water,78.35
Florida,Rochester,Water,Chemical,-50.09
Minnesota,Minneapolis,Soil,Inferior Irrigation,-48.12
Minnesota,Minneapolis,Air,Inorganic Fertilizers,-47.0
Minnesota,Minneapolis,Water,Industrial,-46.08
Minnesota,Minneapolis,Soil,Noise,-45.57
Minnesota,Minneapolis,Air,Thermal,82.46
Minnesota,Minneapolis,Water,Light,-43.73
Minnesota,Minneapolis,Soil,Oxygen-depletion,86.49
Minnesota,Minneapolis,Air,Surface water,-31.45
Minnesota,Minneapolis,Water,Chemical,-30.82
Florida,Hastings,Soil,Inferior Irrigation,-29.51
Florida,Hastings,Air,Inorganic Fertilizers,-21.34
Florida,Hastings,Water,Industrial,-18.92
Florida,Hastings,Soil,Noise,-18.81
Florida,Hastings,Air,Thermal,-6.13
Florida,Hastings,Water,Light,-1.67
Florida,Hastings,Soil,Oxygen-depletion,-4.49
Florida,Hastings,Air,Surface water,-2.1
Florida,Hastings,Water,Chemical,-1.27
