Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Hospital,Q3,August,Oregon,Portland,0.76
Service,Hospital,Q4,July,Nevada,Reno,1.36
Service,Hospital,Q1,December,Oregon,Las Vegas,1.34
Service,Hospital,Q3,October,Nevada,Portland,1.08
Service,Hospital,Q4,November,Oregon,Reno,3.72
Service,Hospital,Q1,March,Nevada,Las Vegas,6.23
Service,Hospital,Q3,February,Oregon,Portland,7.93
Service,Hospital,Q4,August,Nevada,Reno,8.63
Service,Hospital,Q1,July,Oregon,Las Vegas,7.89
Culture,School,Q3,August,Oregon,Portland,9.01
Culture,School,Q4,July,Nevada,Reno,12.84
Culture,School,Q1,December,Oregon,Las Vegas,18.57
Culture,School,Q3,October,Nevada,Portland,21.68
Culture,School,Q4,November,Oregon,Reno,25.19
Culture,School,Q1,March,Nevada,Las Vegas,26.11
Culture,School,Q3,February,Oregon,Portland,28.56
Culture,School,Q4,August,Nevada,Reno,28.21
Culture,School,Q1,July,Oregon,Las Vegas,30.03
Residential,Theatre,Q3,August,Oregon,Portland,32.06
Residential,Theatre,Q4,July,Nevada,Reno,33.67
Residential,Theatre,Q1,December,Oregon,Las Vegas,36.6
Residential,Theatre,Q3,October,Nevada,Portland,41.04
Residential,Theatre,Q4,November,Oregon,Reno,42.94
Residential,Theatre,Q1,March,Nevada,Las Vegas,43.23
Residential,Theatre,Q3,February,Oregon,Portland,43.01
Residential,Theatre,Q4,August,Nevada,Reno,45.13
Residential,Theatre,Q1,July,Oregon,Las Vegas,43.2
Service,Concert,Q3,August,Oregon,Portland,46.11
Service,Concert,Q4,July,Nevada,Reno,48.36
Service,Concert,Q1,December,Oregon,Las Vegas,50.73
Service,Concert,Q3,October,Nevada,Portland,51.42
Service,Concert,Q4,November,Oregon,Reno,52.69
Service,Concert,Q1,March,Nevada,Las Vegas,51.69
Service,Concert,Q3,February,Oregon,Portland,52.43
Service,Concert,Q4,August,Nevada,Reno,51.74
Service,Concert,Q1,July,Oregon,Las Vegas,56.91
Culture,House,Q3,August,Oregon,Portland,57.82
Culture,House,Q4,July,Nevada,Reno,62.04
Culture,House,Q1,December,Oregon,Las Vegas,64.14
Culture,House,Q3,October,Nevada,Portland,65.02
Culture,House,Q4,November,Oregon,Reno,68.18
Culture,House,Q1,March,Nevada,Las Vegas,69.31
Culture,House,Q3,February,Oregon,Portland,70.62
Culture,House,Q4,August,Nevada,Reno,71.71
Culture,House,Q1,July,Oregon,Las Vegas,71.63
Residential,Hotel,Q3,August,Oregon,Portland,72.23
Residential,Hotel,Q4,July,Nevada,Reno,72.64
Residential,Hotel,Q1,December,Oregon,Las Vegas,68.49
Residential,Hotel,Q3,October,Nevada,Portland,80.62
Residential,Hotel,Q4,November,Oregon,Reno,83.93
Residential,Hotel,Q1,March,Nevada,Las Vegas,83.09
Residential,Hotel,Q3,February,Oregon,Portland,83.16
Residential,Hotel,Q4,August,Nevada,Reno,88.87
Residential,Hotel,Q1,July,Oregon,Las Vegas,88.37
Service,Apartment,Q3,August,Oregon,Portland,89.29
Service,Apartment,Q4,July,Nevada,Reno,89.49
Service,Apartment,Q1,December,Oregon,Las Vegas,88.1
Service,Apartment,Q3,October,Nevada,Portland,93.26
Service,Apartment,Q4,November,Oregon,Reno,95.77
Service,Apartment,Q1,March,Nevada,Las Vegas,96.32
Service,Apartment,Q3,February,Oregon,Portland,95.34
Service,Apartment,Q4,August,Nevada,Reno,98.74
Service,Apartment,Q1,July,Oregon,Las Vegas,99.82
