Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Museum,Q2,April,Michigan,Detroit,9.74
Culture,Museum,Q4,May,Michigan,Flint,16.35
Culture,Museum,Q2,June,Michigan,Detroit,22.01
Culture,Museum,Q4,November,Michigan,Flint,28.54
Culture,Museum,Q2,December,Michigan,Detroit,29.11
Culture,Museum,Q4,April,Michigan,Flint,29.16
Residential,Theatre,Q2,April,Michigan,Detroit,33.47
Residential,Theatre,Q4,May,Michigan,Flint,34.29
Residential,Theatre,Q2,June,Michigan,Detroit,35.54
Residential,Theatre,Q4,November,Michigan,Flint,36.62
Residential,Theatre,Q2,December,Michigan,Detroit,38.68
Residential,Theatre,Q4,April,Michigan,Flint,39.82
Culture,House,Q2,April,Michigan,Detroit,40.36
Culture,House,Q4,May,Michigan,Flint,40.02
Culture,House,Q2,June,Michigan,Detroit,42.8
Culture,House,Q4,November,Michigan,Flint,47.48
Culture,House,Q2,December,Michigan,Detroit,50.45
Culture,House,Q4,April,Michigan,Flint,64.01
Residential,Apartment,Q2,April,Michigan,Detroit,72.31
Residential,Apartment,Q4,May,Michigan,Flint,78.9
Residential,Apartment,Q2,June,Michigan,Detroit,80.17
Residential,Apartment,Q4,November,Michigan,Flint,86.44
Residential,Apartment,Q2,December,Michigan,Detroit,87.11
Residential,Apartment,Q4,April,Michigan,Flint,91.68
