Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2017,Dairy,Cheese,642.24
Export,2017,Cereals,Cream,643.88
Export,2017,Beverage,Butter,261.28
Export,2017,Dairy,Corn,268.4
Export,2017,Cereals,Seeds,145.0
Export,2017,Beverage,Soda,913.95
Export,2017,Dairy,Tea,544.32
Export,2017,Cereals,Coffee,549.95
Export,2017,Beverage,Cheese,41.09
Export,2020,Dairy,Cheese,301.14
Export,2020,Cereals,Cream,567.39
Export,2020,Beverage,Butter,951.78
Export,2020,Dairy,Corn,185.14
Export,2020,Cereals,Seeds,61.97
Export,2020,Beverage,Soda,190.75
Export,2020,Dairy,Tea,576.78
Export,2020,Cereals,Coffee,448.05
Export,2020,Beverage,Cheese,450.72
Export,2017,Dairy,Cheese,583.06
Export,2017,Cereals,Cream,593.05
Export,2017,Beverage,Butter,82.59
Export,2017,Dairy,Corn,96.21
Export,2017,Cereals,Seeds,104.98
Export,2017,Beverage,Soda,104.47
Export,2017,Dairy,Tea,627.04
Export,2017,Cereals,Coffee,373.27
Export,2017,Beverage,Cheese,634.57
