State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Baltimore,Soil,Inorganic Fertilizers,8.11
Maryland,Baltimore,Water,Inferior Irrigation,12.37
Maryland,Baltimore,Soil,Oxygen-depletion,13.27
Maryland,Baltimore,Water,Surface water,21.11
Maryland,Baltimore,Soil,Groundwater,24.39
Maryland,Baltimore,Water,Inorganic Fertilizers,25.52
Florida,Columbia,Soil,Inorganic Fertilizers,26.61
Florida,Columbia,Water,Inferior Irrigation,-93.41
Florida,Columbia,Soil,Oxygen-depletion,38.85
Florida,Columbia,Water,Surface water,-86.86
Florida,Columbia,Soil,Groundwater,-84.41
Florida,Columbia,Water,Inorganic Fertilizers,-80.7
Minnesota,Aberdeen,Soil,Inorganic Fertilizers,-74.51
Minnesota,Aberdeen,Water,Inferior Irrigation,-73.11
Minnesota,Aberdeen,Soil,Oxygen-depletion,56.26
Minnesota,Aberdeen,Water,Surface water,57.04
Minnesota,Aberdeen,Soil,Groundwater,57.41
Minnesota,Aberdeen,Water,Inorganic Fertilizers,58.18
Maryland,Tampa,Soil,Inorganic Fertilizers,54.06
Maryland,Tampa,Water,Inferior Irrigation,-63.82
Maryland,Tampa,Soil,Oxygen-depletion,-60.27
Maryland,Tampa,Water,Surface water,-59.33
Maryland,Tampa,Soil,Groundwater,-56.08
Maryland,Tampa,Water,Inorganic Fertilizers,-53.44
Florida,Fort Lauderdale,Soil,Inorganic Fertilizers,-53.72
Florida,Fort Lauderdale,Water,Inferior Irrigation,78.53
Florida,Fort Lauderdale,Soil,Oxygen-depletion,78.62
Florida,Fort Lauderdale,Water,Surface water,-48.04
Florida,Fort Lauderdale,Soil,Groundwater,79.36
Florida,Fort Lauderdale,Water,Inorganic Fertilizers,-46.27
Minnesota,Minneapolis,Soil,Inorganic Fertilizers,83.53
Minnesota,Minneapolis,Water,Inferior Irrigation,-44.4
Minnesota,Minneapolis,Soil,Oxygen-depletion,85.34
Minnesota,Minneapolis,Water,Surface water,86.12
Minnesota,Minneapolis,Soil,Groundwater,-42.3
Minnesota,Minneapolis,Water,Inorganic Fertilizers,85.19
Maryland,Rochester,Soil,Inorganic Fertilizers,89.33
Maryland,Rochester,Water,Inferior Irrigation,89.46
Maryland,Rochester,Soil,Oxygen-depletion,89.96
Maryland,Rochester,Water,Surface water,83.96
Maryland,Rochester,Soil,Groundwater,93.79
Maryland,Rochester,Water,Inorganic Fertilizers,96.45
Florida,Hastings,Soil,Inorganic Fertilizers,97.43
Florida,Hastings,Water,Inferior Irrigation,-30.35
Florida,Hastings,Soil,Oxygen-depletion,-19.97
Florida,Hastings,Water,Surface water,-19.77
Florida,Hastings,Soil,Groundwater,-9.68
Florida,Hastings,Water,Inorganic Fertilizers,-8.86
