State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Illinois,Champaign,2015,Air,Noise,3.86
Illinois,Champaign,2015,Water,Thermal,4.05
Illinois,Champaign,2015,Soil,Light,5.92
Illinois,Champaign,2015,Air,Oxygen-depletion,6.1
Illinois,Champaign,2015,Water,Surface water,11.3
Illinois,Champaign,2015,Soil,Chemical,19.21
Illinois,Champaign,2015,Air,Groundwater,19.1
Illinois,Champaign,2015,Water,Inferior Irrigation,24.39
Illinois,Champaign,2015,Soil,Inorganic Fertilizers,27.98
Illinois,Champaign,2015,Air,Solid Waste,29.0
Illinois,Champaign,2015,Water,Industrial,30.81
Illinois,Champaign,2015,Soil,Urban Activities,32.49
Illinois,Champaign,2015,Air,Noise,-95.83
Illinois,Champaign,2015,Water,Thermal,-6.37
Illinois,Champaign,2015,Soil,Light,35.98
Michigan,Springfield,2017,Air,Noise,36.92
Michigan,Springfield,2017,Water,Thermal,-93.58
Michigan,Springfield,2017,Soil,Light,-94.78
Michigan,Springfield,2017,Air,Oxygen-depletion,32.31
Michigan,Springfield,2017,Water,Surface water,-92.96
Michigan,Springfield,2017,Soil,Chemical,-87.21
Michigan,Springfield,2017,Air,Groundwater,-88.21
Michigan,Springfield,2017,Water,Inferior Irrigation,-90.75
Michigan,Springfield,2017,Soil,Inorganic Fertilizers,32.56
Michigan,Springfield,2017,Air,Solid Waste,-86.23
Michigan,Springfield,2017,Water,Industrial,-82.76
Michigan,Springfield,2017,Soil,Urban Activities,46.27
Michigan,Springfield,2017,Air,Noise,61.28
Michigan,Springfield,2017,Water,Thermal,-77.08
Michigan,Springfield,2017,Soil,Light,-77.65
Illinois,Chicago,2015,Air,Noise,-74.07
Illinois,Chicago,2015,Water,Thermal,-68.03
Illinois,Chicago,2015,Soil,Light,61.1
Illinois,Chicago,2015,Air,Oxygen-depletion,-67.95
Illinois,Chicago,2015,Water,Surface water,-67.6
Illinois,Chicago,2015,Soil,Chemical,-64.72
Illinois,Chicago,2015,Air,Groundwater,-63.65
Illinois,Chicago,2015,Water,Inferior Irrigation,-63.89
Illinois,Chicago,2015,Soil,Inorganic Fertilizers,-61.59
Illinois,Chicago,2015,Air,Solid Waste,-60.01
Illinois,Chicago,2015,Water,Industrial,69.82
Illinois,Chicago,2015,Soil,Urban Activities,-58.31
Illinois,Chicago,2015,Air,Noise,-66.97
Illinois,Chicago,2015,Water,Thermal,-54.9
Illinois,Chicago,2015,Soil,Light,-54.92
Michigan,Port Huron,2017,Air,Noise,75.62
Michigan,Port Huron,2017,Water,Thermal,78.32
Michigan,Port Huron,2017,Soil,Light,80.34
Michigan,Port Huron,2017,Air,Oxygen-depletion,-0.04
Michigan,Port Huron,2017,Water,Surface water,-47.05
Michigan,Port Huron,2017,Soil,Chemical,-45.83
Michigan,Port Huron,2017,Air,Groundwater,85.26
Michigan,Port Huron,2017,Water,Inferior Irrigation,-41.79
Michigan,Port Huron,2017,Soil,Inorganic Fertilizers,88.65
Michigan,Port Huron,2017,Air,Solid Waste,-40.74
Michigan,Port Huron,2017,Water,Industrial,-38.51
Michigan,Port Huron,2017,Soil,Urban Activities,92.06
Michigan,Port Huron,2017,Air,Noise,93.44
Michigan,Port Huron,2017,Water,Thermal,93.96
Michigan,Port Huron,2017,Soil,Light,95.95
Illinois,Detroit,2015,Air,Noise,-33.77
Illinois,Detroit,2015,Water,Thermal,-29.37
Illinois,Detroit,2015,Soil,Light,-29.28
Illinois,Detroit,2015,Air,Oxygen-depletion,-25.71
Illinois,Detroit,2015,Water,Surface water,-24.76
Illinois,Detroit,2015,Soil,Chemical,-23.84
Illinois,Detroit,2015,Air,Groundwater,-24.58
Illinois,Detroit,2015,Water,Inferior Irrigation,-20.8
Illinois,Detroit,2015,Soil,Inorganic Fertilizers,-19.46
Illinois,Detroit,2015,Air,Solid Waste,-18.93
Illinois,Detroit,2015,Water,Industrial,-11.55
Illinois,Detroit,2015,Soil,Urban Activities,-7.54
Illinois,Detroit,2015,Air,Noise,-6.96
Illinois,Detroit,2015,Water,Thermal,-2.28
Illinois,Detroit,2015,Soil,Light,-1.21
