Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2015,Beverage,Soda,896.79
Export,2015,Dairy,Tea,385.51
Export,2015,Meat,Juice,648.43
Export,2015,Beverage,Cream,394.41
Export,2015,Dairy,Cheese,789.86
Export,2015,Meat,Chicken,281.22
Export,2015,Beverage,Pork,163.82
Export,2015,Dairy,Soda,167.4
Export,2015,Meat,Tea,810.8
Export,2017,Beverage,Soda,171.11
Export,2017,Dairy,Tea,682.03
Export,2017,Meat,Juice,817.67
Export,2017,Beverage,Cream,306.6
Export,2017,Dairy,Cheese,442.4
Export,2017,Meat,Chicken,443.83
Export,2017,Beverage,Pork,314.68
Export,2017,Dairy,Soda,321.21
Export,2017,Meat,Tea,327.63
Export,2018,Beverage,Soda,200.1
Export,2018,Dairy,Tea,847.72
Export,2018,Meat,Juice,464.05
Export,2018,Beverage,Cream,212.77
Export,2018,Dairy,Cheese,981.59
Export,2018,Meat,Chicken,86.29
Export,2018,Beverage,Pork,986.27
Export,2018,Dairy,Soda,91.74
Export,2018,Meat,Tea,988.14
Export,2015,Beverage,Soda,736.25
Export,2015,Dairy,Tea,224.14
Export,2015,Meat,Juice,482.68
Export,2015,Beverage,Cream,228.24
Export,2015,Dairy,Cheese,489.64
Export,2015,Meat,Chicken,364.08
Export,2015,Beverage,Pork,378.93
Export,2015,Dairy,Soda,122.97
Export,2015,Meat,Tea,379.7
