Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2020,Dairy,Yoghurt,224.46
Import,2020,Beverage,Cream,451.04
Import,2020,Dairy,Coffee,902.82
Import,2020,Beverage,Juice,711.31
Import,2020,Dairy,Soda,584.49
Import,2020,Beverage,Yoghurt,680.51
Import,2019,Dairy,Yoghurt,973.14
Import,2019,Beverage,Cream,814.6
Import,2019,Dairy,Coffee,463.51
Import,2019,Beverage,Juice,688.41
Import,2019,Dairy,Soda,302.5
Import,2019,Beverage,Yoghurt,947.07
Import,2020,Dairy,Yoghurt,628.5
Import,2020,Beverage,Cream,84.03
Import,2020,Dairy,Coffee,854.61
Import,2020,Beverage,Juice,247.03
Import,2020,Dairy,Soda,125.25
Import,2020,Beverage,Yoghurt,958.03
