Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Museum,Q1,February,Michigan,Port Huron,0.36
Culture,Museum,Q3,March,Michigan,Detroit,1.93
Culture,Museum,Q2,August,Michigan,Port Huron,6.51
Culture,Museum,Q1,September,Michigan,Detroit,9.48
Culture,Museum,Q3,July,Michigan,Port Huron,10.62
Culture,Museum,Q2,April,Michigan,Detroit,9.75
Culture,Museum,Q1,May,Michigan,Port Huron,12.33
Culture,Museum,Q3,February,Michigan,Detroit,12.74
Culture,Museum,Q2,March,Michigan,Port Huron,12.4
Service,Concert,Q1,February,Michigan,Port Huron,15.89
Service,Concert,Q3,March,Michigan,Detroit,14.53
Service,Concert,Q2,August,Michigan,Port Huron,17.34
Service,Concert,Q1,September,Michigan,Detroit,13.77
Service,Concert,Q3,July,Michigan,Port Huron,19.64
Service,Concert,Q2,April,Michigan,Detroit,20.32
Service,Concert,Q1,May,Michigan,Port Huron,20.48
Service,Concert,Q3,February,Michigan,Detroit,22.1
Service,Concert,Q2,March,Michigan,Port Huron,25.92
Culture,Theatre,Q1,February,Michigan,Port Huron,26.66
Culture,Theatre,Q3,March,Michigan,Detroit,26.37
Culture,Theatre,Q2,August,Michigan,Port Huron,27.01
Culture,Theatre,Q1,September,Michigan,Detroit,29.8
Culture,Theatre,Q3,July,Michigan,Port Huron,33.0
Culture,Theatre,Q2,April,Michigan,Detroit,34.74
Culture,Theatre,Q1,May,Michigan,Port Huron,35.13
Culture,Theatre,Q3,February,Michigan,Detroit,36.08
Culture,Theatre,Q2,March,Michigan,Port Huron,34.01
Service,School,Q1,February,Michigan,Port Huron,40.84
Service,School,Q3,March,Michigan,Detroit,41.27
Service,School,Q2,August,Michigan,Port Huron,45.25
Service,School,Q1,September,Michigan,Detroit,45.27
Service,School,Q3,July,Michigan,Port Huron,50.71
Service,School,Q2,April,Michigan,Detroit,54.21
Service,School,Q1,May,Michigan,Port Huron,56.81
Service,School,Q3,February,Michigan,Detroit,59.03
Service,School,Q2,March,Michigan,Port Huron,66.72
Culture,Library,Q1,February,Michigan,Port Huron,67.78
Culture,Library,Q3,March,Michigan,Detroit,72.29
Culture,Library,Q2,August,Michigan,Port Huron,74.77
Culture,Library,Q1,September,Michigan,Detroit,82.68
Culture,Library,Q3,July,Michigan,Port Huron,85.6
Culture,Library,Q2,April,Michigan,Detroit,89.92
Culture,Library,Q1,May,Michigan,Port Huron,93.83
Culture,Library,Q3,February,Michigan,Detroit,96.29
Culture,Library,Q2,March,Michigan,Port Huron,97.56
