Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2021,Maryland,Baltimore,Humidity,High,0.14
2021,Maryland,Baltimore,Temperature,Low,1.15
2021,Maryland,Baltimore,Wind,31-40,2.68
2021,Maryland,Baltimore,Humidity,11-20,3.96
2021,Maryland,Baltimore,Temperature,0-10,4.61
2021,Maryland,Baltimore,Wind,Storm,2.53
2021,Maryland,Baltimore,Humidity,Breeze,6.46
2021,Maryland,Baltimore,Temperature,Calm,7.96
2021,Maryland,Baltimore,Wind,High,8.18
2019,California,Columbia,Humidity,High,4.8
2019,California,Columbia,Temperature,Low,10.09
2019,California,Columbia,Wind,31-40,11.52
2019,California,Columbia,Humidity,11-20,11.39
2019,California,Columbia,Temperature,0-10,13.31
2019,California,Columbia,Wind,Storm,14.74
2019,California,Columbia,Humidity,Breeze,15.16
2019,California,Columbia,Temperature,Calm,16.04
2019,California,Columbia,Wind,High,16.5
2021,Oregon,Aberdeen,Humidity,High,18.62
2021,Oregon,Aberdeen,Temperature,Low,19.01
2021,Oregon,Aberdeen,Wind,31-40,20.86
2021,Oregon,Aberdeen,Humidity,11-20,20.33
2021,Oregon,Aberdeen,Temperature,0-10,22.79
2021,Oregon,Aberdeen,Wind,Storm,19.59
2021,Oregon,Aberdeen,Humidity,Breeze,20.16
2021,Oregon,Aberdeen,Temperature,Calm,17.77
2021,Oregon,Aberdeen,Wind,High,22.71
2019,Maryland,San Francisco,Humidity,High,27.48
2019,Maryland,San Francisco,Temperature,Low,21.83
2019,Maryland,San Francisco,Wind,31-40,25.21
2019,Maryland,San Francisco,Humidity,11-20,24.77
2019,Maryland,San Francisco,Temperature,0-10,6.08
2019,Maryland,San Francisco,Wind,Storm,1.0
2019,Maryland,San Francisco,Humidity,Breeze,27.59
2019,Maryland,San Francisco,Temperature,Calm,26.58
2019,Maryland,San Francisco,Wind,High,8.27
2021,California,Malibu,Humidity,High,8.95
2021,California,Malibu,Temperature,Low,8.25
2021,California,Malibu,Wind,31-40,3.53
2021,California,Malibu,Humidity,11-20,3.6
2021,California,Malibu,Temperature,0-10,10.33
2021,California,Malibu,Wind,Storm,11.89
2021,California,Malibu,Humidity,Breeze,11.04
2021,California,Malibu,Temperature,Calm,11.68
2021,California,Malibu,Wind,High,11.72
2019,Oregon,Salem,Humidity,High,11.31
2019,Oregon,Salem,Temperature,Low,12.17
2019,Oregon,Salem,Wind,31-40,12.68
2019,Oregon,Salem,Humidity,11-20,13.92
2019,Oregon,Salem,Temperature,0-10,14.33
2019,Oregon,Salem,Wind,Storm,15.61
2019,Oregon,Salem,Humidity,Breeze,15.74
2019,Oregon,Salem,Temperature,Calm,15.89
2019,Oregon,Salem,Wind,High,4.56
2021,Maryland,Redmond,Humidity,High,17.23
2021,Maryland,Redmond,Temperature,Low,17.16
2021,Maryland,Redmond,Wind,31-40,5.05
2021,Maryland,Redmond,Humidity,11-20,18.84
2021,Maryland,Redmond,Temperature,0-10,6.3
2021,Maryland,Redmond,Wind,Storm,19.44
2021,Maryland,Redmond,Humidity,Breeze,7.13
2021,Maryland,Redmond,Temperature,Calm,2.82
2021,Maryland,Redmond,Wind,High,24.88
