Degree,Gender,Nationality,Year,Language,Value
Degree,Gender,Nationality,Year,Language,Value
PhD,Female,Non-Qatari,2021/2022,Arabic,226.22
PhD,Female,Non-Qatari,2017/2018,Spanish,359.97
PhD,Female,Non-Qatari,2022/2023,French,141.91
PhD,Female,Non-Qatari,2021/2022,Arabic,301.78
PhD,Female,Non-Qatari,2017/2018,Spanish,431.94
PhD,Female,Non-Qatari,2022/2023,French,309.16
PhD,Female,Non-Qatari,2021/2022,Arabic,406.36
PhD,Female,Non-Qatari,2017/2018,Spanish,407.96
PhD,Female,Non-Qatari,2022/2023,French,380.44
