Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Maryland,Baltimore,Wind,Calm,0.06
2017,Maryland,Baltimore,Humidity,Breeze,0.56
2017,Maryland,Baltimore,Temperature,Storm,3.31
2017,Maryland,Baltimore,Wind,High,3.25
2017,Maryland,Baltimore,Humidity,Medium,5.57
2017,Maryland,Baltimore,Temperature,Low,6.26
2017,Maryland,Baltimore,Wind,31-40,7.71
2017,Maryland,Baltimore,Humidity,21-30,8.15
2017,Maryland,Baltimore,Temperature,11-20,9.45
2021,Nevada,Columbia,Wind,Calm,10.88
2021,Nevada,Columbia,Humidity,Breeze,11.85
2021,Nevada,Columbia,Temperature,Storm,10.22
2021,Nevada,Columbia,Wind,High,13.55
2021,Nevada,Columbia,Humidity,Medium,6.6
2021,Nevada,Columbia,Temperature,Low,13.22
2021,Nevada,Columbia,Wind,31-40,16.9
2021,Nevada,Columbia,Humidity,21-30,16.06
2021,Nevada,Columbia,Temperature,11-20,18.18
2017,Maryland,Boulder City,Wind,Calm,19.42
2017,Maryland,Boulder City,Humidity,Breeze,20.39
2017,Maryland,Boulder City,Temperature,Storm,20.17
2017,Maryland,Boulder City,Wind,High,22.27
2017,Maryland,Boulder City,Humidity,Medium,23.85
2017,Maryland,Boulder City,Temperature,Low,24.72
2017,Maryland,Boulder City,Wind,31-40,25.11
2017,Maryland,Boulder City,Humidity,21-30,22.16
2017,Maryland,Boulder City,Temperature,11-20,27.13
2021,Nevada,Las Vegas,Wind,Calm,25.69
2021,Nevada,Las Vegas,Humidity,Breeze,25.97
2021,Nevada,Las Vegas,Temperature,Storm,9.64
2021,Nevada,Las Vegas,Wind,High,14.57
2021,Nevada,Las Vegas,Humidity,Medium,16.36
2021,Nevada,Las Vegas,Temperature,Low,17.79
2021,Nevada,Las Vegas,Wind,31-40,18.39
2021,Nevada,Las Vegas,Humidity,21-30,6.29
2021,Nevada,Las Vegas,Temperature,11-20,7.36
