Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2022,Beverage,Soda,259.17
Import,2022,Meat,Tea,517.76
Import,2022,Cereals,Juice,268.37
Import,2022,Beverage,Pork,402.93
Import,2022,Meat,Camel,664.36
Import,2022,Cereals,Wheat,152.09
Import,2022,Beverage,Soybeans,410.12
Import,2022,Meat,Rice,537.2
Import,2022,Cereals,Soda,924.57
Import,2016,Beverage,Soda,414.53
Import,2016,Meat,Tea,416.79
Import,2016,Cereals,Juice,33.29
Import,2016,Beverage,Pork,930.7
Import,2016,Meat,Camel,41.56
Import,2016,Cereals,Wheat,171.57
Import,2016,Beverage,Soybeans,566.62
Import,2016,Meat,Rice,958.78
Import,2016,Cereals,Soda,318.8
Import,2019,Beverage,Soda,578.43
Import,2019,Meat,Tea,709.22
Import,2019,Cereals,Juice,326.31
Import,2019,Beverage,Pork,717.64
Import,2019,Meat,Camel,851.04
Import,2019,Cereals,Wheat,341.9
Import,2019,Beverage,Soybeans,729.97
Import,2019,Meat,Rice,990.14
Import,2019,Cereals,Soda,225.63
Import,2022,Beverage,Soda,225.55
Import,2022,Meat,Tea,485.21
Import,2022,Cereals,Juice,624.59
Import,2022,Beverage,Pork,882.61
Import,2022,Meat,Camel,506.61
Import,2022,Cereals,Wheat,629.07
Import,2022,Beverage,Soybeans,759.65
Import,2022,Meat,Rice,634.08
Import,2022,Cereals,Soda,639.88
