Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2018,Beverage,Coffee,640.27
Import,2018,Meat,Soda,648.31
Import,2018,Cereals,Tea,650.54
Import,2018,Beverage,Pork,139.88
Import,2018,Meat,Chicken,526.78
Import,2018,Cereals,Duck,535.98
Import,2018,Beverage,Wheat,151.82
Import,2018,Meat,Soybeans,538.83
Import,2018,Cereals,Coffee,28.07
Import,2019,Beverage,Coffee,413.7
Import,2019,Meat,Soda,287.25
Import,2019,Cereals,Tea,545.68
Import,2019,Beverage,Pork,550.33
Import,2019,Meat,Chicken,314.55
Import,2019,Cereals,Duck,826.22
Import,2019,Beverage,Wheat,573.48
Import,2019,Meat,Soybeans,61.07
Import,2019,Cereals,Coffee,322.19
Import,2017,Beverage,Coffee,454.11
Import,2017,Meat,Soda,199.34
Import,2017,Cereals,Tea,329.43
Import,2017,Beverage,Pork,841.58
Import,2017,Meat,Chicken,457.14
Import,2017,Cereals,Duck,205.7
Import,2017,Beverage,Wheat,211.99
Import,2017,Meat,Soybeans,859.23
Import,2017,Cereals,Coffee,475.29
Import,2018,Beverage,Coffee,862.24
Import,2018,Meat,Soda,611.83
Import,2018,Cereals,Tea,745.66
Import,2018,Beverage,Pork,108.64
Import,2018,Meat,Chicken,493.79
Import,2018,Cereals,Duck,375.31
Import,2018,Beverage,Wheat,890.49
Import,2018,Meat,Soybeans,382.37
Import,2018,Cereals,Coffee,511.02
