Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2016,Q1,Meat,Camel,771.92
Export,2016,Q1,Dairy,Chicken,398.84
Export,2016,Q1,Meat,Beef,910.93
Export,2016,Q1,Dairy,Cream,786.27
Export,2016,Q1,Meat,Milk,275.4
Export,2016,Q1,Dairy,Camel,664.95
Export,2020,Q1,Meat,Camel,281.14
Export,2020,Q1,Dairy,Chicken,669.08
Export,2020,Q1,Meat,Beef,544.75
Export,2020,Q1,Dairy,Cream,932.7
Export,2020,Q1,Meat,Milk,936.03
Export,2020,Q1,Dairy,Camel,809.17
Export,2016,Q1,Meat,Camel,821.14
Export,2016,Q1,Dairy,Chicken,695.46
Export,2016,Q1,Meat,Beef,195.79
Export,2016,Q1,Dairy,Cream,707.87
Export,2016,Q1,Meat,Milk,336.67
Export,2016,Q1,Dairy,Camel,977.48
Export,2020,Q1,Meat,Camel,862.92
Export,2020,Q1,Dairy,Chicken,865.26
Export,2020,Q1,Meat,Beef,746.83
Export,2020,Q1,Dairy,Cream,235.77
Export,2020,Q1,Meat,Milk,493.34
Export,2020,Q1,Dairy,Camel,370.09
