Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Library,Q2,April,Michigan,Detroit,2.29
Service,Library,Q3,June,Oregon,Flint,4.68
Service,Library,Q1,May,Michigan,Portland,5.38
Service,Library,Q2,July,Oregon,Detroit,6.95
Service,Library,Q3,September,Michigan,Flint,6.0
Service,Library,Q1,February,Oregon,Portland,8.24
Service,Library,Q2,January,Michigan,Detroit,9.36
Service,Library,Q3,March,Oregon,Flint,10.26
Service,Library,Q1,April,Michigan,Portland,8.04
Culture,School,Q2,April,Michigan,Detroit,12.29
Culture,School,Q3,June,Oregon,Flint,13.31
Culture,School,Q1,May,Michigan,Portland,12.88
Culture,School,Q2,July,Oregon,Detroit,16.85
Culture,School,Q3,September,Michigan,Flint,19.27
Culture,School,Q1,February,Oregon,Portland,21.66
Culture,School,Q2,January,Michigan,Detroit,22.34
Culture,School,Q3,March,Oregon,Flint,23.74
Culture,School,Q1,April,Michigan,Portland,23.6
Production,Hospital,Q2,April,Michigan,Detroit,24.22
Production,Hospital,Q3,June,Oregon,Flint,22.01
Production,Hospital,Q1,May,Michigan,Portland,29.26
Production,Hospital,Q2,July,Oregon,Detroit,29.13
Production,Hospital,Q3,September,Michigan,Flint,31.68
Production,Hospital,Q1,February,Oregon,Portland,32.14
Production,Hospital,Q2,January,Michigan,Detroit,34.91
Production,Hospital,Q3,March,Oregon,Flint,36.87
Production,Hospital,Q1,April,Michigan,Portland,37.28
Service,Concert,Q2,April,Michigan,Detroit,37.84
Service,Concert,Q3,June,Oregon,Flint,36.22
Service,Concert,Q1,May,Michigan,Portland,41.71
Service,Concert,Q2,July,Oregon,Detroit,41.79
Service,Concert,Q3,September,Michigan,Flint,44.62
Service,Concert,Q1,February,Oregon,Portland,45.22
Service,Concert,Q2,January,Michigan,Detroit,46.25
Service,Concert,Q3,March,Oregon,Flint,52.52
Service,Concert,Q1,April,Michigan,Portland,54.57
Culture,Museum,Q2,April,Michigan,Detroit,54.08
Culture,Museum,Q3,June,Oregon,Flint,56.08
Culture,Museum,Q1,May,Michigan,Portland,58.47
Culture,Museum,Q2,July,Oregon,Detroit,60.83
Culture,Museum,Q3,September,Michigan,Flint,62.09
Culture,Museum,Q1,February,Oregon,Portland,63.39
Culture,Museum,Q2,January,Michigan,Detroit,64.06
Culture,Museum,Q3,March,Oregon,Flint,64.6
Culture,Museum,Q1,April,Michigan,Portland,63.05
Production,Workshop,Q2,April,Michigan,Detroit,63.68
Production,Workshop,Q3,June,Oregon,Flint,63.93
Production,Workshop,Q1,May,Michigan,Portland,71.94
Production,Workshop,Q2,July,Oregon,Detroit,72.29
Production,Workshop,Q3,September,Michigan,Flint,75.2
Production,Workshop,Q1,February,Oregon,Portland,76.55
Production,Workshop,Q2,January,Michigan,Detroit,76.33
Production,Workshop,Q3,March,Oregon,Flint,78.19
Production,Workshop,Q1,April,Michigan,Portland,75.47
Service,Factory,Q2,April,Michigan,Detroit,80.74
Service,Factory,Q3,June,Oregon,Flint,83.79
Service,Factory,Q1,May,Michigan,Portland,84.79
Service,Factory,Q2,July,Oregon,Detroit,88.76
Service,Factory,Q3,September,Michigan,Flint,89.21
Service,Factory,Q1,February,Oregon,Portland,93.93
Service,Factory,Q2,January,Michigan,Detroit,93.33
Service,Factory,Q3,March,Oregon,Flint,95.65
Service,Factory,Q1,April,Michigan,Portland,96.02
