Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2020,Q2,Beverage,Coffee,12.88
Export,2020,Q2,Cereals,Soda,538.32
Export,2020,Q2,Beverage,Oats,411.59
Export,2020,Q2,Cereals,Wheat,547.5
Export,2020,Q2,Beverage,Rice,428.33
Export,2020,Q2,Cereals,Coffee,301.26
Export,2022,Q2,Beverage,Coffee,44.19
Export,2022,Q2,Cereals,Soda,688.01
Export,2022,Q2,Beverage,Oats,434.87
Export,2022,Q2,Cereals,Wheat,819.3
Export,2022,Q2,Beverage,Rice,183.22
Export,2022,Q2,Cereals,Coffee,956.12
Export,2018,Q2,Beverage,Coffee,321.47
Export,2018,Q2,Cereals,Soda,835.13
Export,2018,Q2,Beverage,Oats,851.28
Export,2018,Q2,Cereals,Wheat,84.57
Export,2018,Q2,Beverage,Rice,119.08
Export,2018,Q2,Cereals,Coffee,986.39
Export,2020,Q2,Beverage,Coffee,347.78
Export,2020,Q2,Cereals,Soda,219.86
Export,2020,Q2,Beverage,Oats,991.32
Export,2020,Q2,Cereals,Wheat,355.01
Export,2020,Q2,Beverage,Rice,102.96
Export,2020,Q2,Cereals,Coffee,234.92
Export,2022,Q2,Beverage,Coffee,750.73
Export,2022,Q2,Cereals,Soda,494.54
Export,2022,Q2,Beverage,Oats,241.97
Export,2022,Q2,Cereals,Wheat,119.79
Export,2022,Q2,Beverage,Rice,377.23
Export,2022,Q2,Cereals,Coffee,891.89
