State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Nevada,Reno,Soil,Inorganic Fertilizers,0.58
Nevada,Reno,Air,Inferior Irrigation,2.28
Nevada,Reno,Soil,Solid Waste,4.36
Nevada,Reno,Air,Industrial,4.67
Nevada,Reno,Soil,Thermal,14.76
Nevada,Reno,Air,Light,24.36
Nevada,Reno,Soil,Noise,25.18
Nevada,Reno,Air,Inorganic Fertilizers,26.0
Illinois,Las Vegas,Soil,Inorganic Fertilizers,-98.08
Illinois,Las Vegas,Air,Inferior Irrigation,-98.92
Illinois,Las Vegas,Soil,Solid Waste,34.99
Illinois,Las Vegas,Air,Industrial,-91.28
Illinois,Las Vegas,Soil,Thermal,-90.47
Illinois,Las Vegas,Air,Light,38.94
Illinois,Las Vegas,Soil,Noise,38.0
Illinois,Las Vegas,Air,Inorganic Fertilizers,41.63
Georgia,Chicago,Soil,Inorganic Fertilizers,45.13
Georgia,Chicago,Air,Inferior Irrigation,46.02
Georgia,Chicago,Soil,Solid Waste,-82.82
Georgia,Chicago,Air,Industrial,-80.28
Georgia,Chicago,Soil,Thermal,-80.65
Georgia,Chicago,Air,Light,-78.48
Georgia,Chicago,Soil,Noise,50.45
Georgia,Chicago,Air,Inorganic Fertilizers,-82.43
Nevada,Champaign,Soil,Inorganic Fertilizers,55.2
Nevada,Champaign,Air,Inferior Irrigation,-72.51
Nevada,Champaign,Soil,Solid Waste,-71.87
Nevada,Champaign,Air,Industrial,58.64
Nevada,Champaign,Soil,Thermal,59.8
Nevada,Champaign,Air,Light,55.32
Nevada,Champaign,Soil,Noise,61.14
Nevada,Champaign,Air,Inorganic Fertilizers,-66.99
Illinois,Albany,Soil,Inorganic Fertilizers,63.8
Illinois,Albany,Air,Inferior Irrigation,-63.68
Illinois,Albany,Soil,Solid Waste,65.22
Illinois,Albany,Air,Industrial,67.14
Illinois,Albany,Soil,Thermal,-59.12
Illinois,Albany,Air,Light,71.18
Illinois,Albany,Soil,Noise,71.94
Illinois,Albany,Air,Inorganic Fertilizers,-55.81
Georgia,Columbus,Soil,Inorganic Fertilizers,-54.22
Georgia,Columbus,Air,Inferior Irrigation,-50.98
Georgia,Columbus,Soil,Solid Waste,-49.45
Georgia,Columbus,Air,Industrial,84.93
Georgia,Columbus,Soil,Thermal,85.94
Georgia,Columbus,Air,Light,87.54
Georgia,Columbus,Soil,Noise,88.79
Georgia,Columbus,Air,Inorganic Fertilizers,90.58
Nevada,Washington,Soil,Inorganic Fertilizers,-36.01
Nevada,Washington,Air,Inferior Irrigation,-28.9
Nevada,Washington,Soil,Solid Waste,-28.3
Nevada,Washington,Air,Industrial,-25.74
Nevada,Washington,Soil,Thermal,-23.36
Nevada,Washington,Air,Light,-21.47
Nevada,Washington,Soil,Noise,-21.15
Nevada,Washington,Air,Inorganic Fertilizers,-13.78
