Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2022,Georgia,Washington,Humidity,Low,0.37
2022,Georgia,Washington,Temperature,High,1.61
2022,Georgia,Washington,Wind,Medium,2.8
2022,Georgia,Washington,Humidity,31-40,1.12
2022,Georgia,Washington,Temperature,11-20,4.97
2022,Georgia,Washington,Wind,21-30,2.43
2022,Georgia,Washington,Humidity,Breeze,1.5
2022,Georgia,Washington,Temperature,Storm,3.91
2022,Georgia,Washington,Wind,Low,8.18
2015,Michigan,Albany,Humidity,Low,1.4
2015,Michigan,Albany,Temperature,High,2.16
2015,Michigan,Albany,Wind,Medium,11.26
2015,Michigan,Albany,Humidity,31-40,11.31
2015,Michigan,Albany,Temperature,11-20,8.06
2015,Michigan,Albany,Wind,21-30,14.1
2015,Michigan,Albany,Humidity,Breeze,15.92
2015,Michigan,Albany,Temperature,Storm,14.66
2015,Michigan,Albany,Wind,Low,10.5
2022,Maryland,Columbus,Humidity,Low,18.69
2022,Maryland,Columbus,Temperature,High,18.61
2022,Maryland,Columbus,Wind,Medium,19.95
2022,Maryland,Columbus,Humidity,31-40,18.63
2022,Maryland,Columbus,Temperature,11-20,19.49
2022,Maryland,Columbus,Wind,21-30,20.85
2022,Maryland,Columbus,Humidity,Breeze,24.79
2022,Maryland,Columbus,Temperature,Storm,24.54
2022,Maryland,Columbus,Wind,Low,26.37
2015,Georgia,Detroit,Humidity,Low,27.19
2015,Georgia,Detroit,Temperature,High,26.07
2015,Georgia,Detroit,Wind,Medium,1.51
2015,Georgia,Detroit,Humidity,31-40,25.86
2015,Georgia,Detroit,Temperature,11-20,24.16
2015,Georgia,Detroit,Wind,21-30,5.58
2015,Georgia,Detroit,Humidity,Breeze,27.47
2015,Georgia,Detroit,Temperature,Storm,26.71
2015,Georgia,Detroit,Wind,Low,5.75
2022,Michigan,Port Huron,Humidity,Low,0.19
2022,Michigan,Port Huron,Temperature,High,9.2
2022,Michigan,Port Huron,Wind,Medium,10.89
2022,Michigan,Port Huron,Humidity,31-40,10.02
2022,Michigan,Port Huron,Temperature,11-20,10.05
2022,Michigan,Port Huron,Wind,21-30,10.6
2022,Michigan,Port Huron,Humidity,Breeze,11.12
2022,Michigan,Port Huron,Temperature,Storm,11.35
2022,Michigan,Port Huron,Wind,Low,11.33
2015,Maryland,Flint,Humidity,Low,11.23
2015,Maryland,Flint,Temperature,High,11.11
2015,Maryland,Flint,Wind,Medium,12.03
2015,Maryland,Flint,Humidity,31-40,12.35
2015,Maryland,Flint,Temperature,11-20,12.1
2015,Maryland,Flint,Wind,21-30,0.54
2015,Maryland,Flint,Humidity,Breeze,13.53
2015,Maryland,Flint,Temperature,Storm,14.07
2015,Maryland,Flint,Wind,Low,14.33
2022,Georgia,Columbia,Humidity,Low,15.59
2022,Georgia,Columbia,Temperature,High,15.67
2022,Georgia,Columbia,Wind,Medium,3.87
2022,Georgia,Columbia,Humidity,31-40,16.78
2022,Georgia,Columbia,Temperature,11-20,4.7
2022,Georgia,Columbia,Wind,21-30,0.39
2022,Georgia,Columbia,Humidity,Breeze,5.53
2022,Georgia,Columbia,Temperature,Storm,18.08
2022,Georgia,Columbia,Wind,Low,18.77
2015,Michigan,Baltimore,Humidity,Low,6.81
2015,Michigan,Baltimore,Temperature,High,19.94
2015,Michigan,Baltimore,Wind,Medium,7.79
2015,Michigan,Baltimore,Humidity,31-40,20.31
2015,Michigan,Baltimore,Temperature,11-20,20.7
2015,Michigan,Baltimore,Wind,21-30,21.26
2015,Michigan,Baltimore,Humidity,Breeze,21.95
2015,Michigan,Baltimore,Temperature,Storm,22.07
2015,Michigan,Baltimore,Wind,Low,23.81
