State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Illinois,Springfield,2021,Soil,Industrial,-0.86
Illinois,Springfield,2021,Air,Inferior Irrigation,3.75
Illinois,Springfield,2021,Water,Solid Waste,6.75
Illinois,Springfield,2021,Soil,Inorganic Fertilizers,6.59
Illinois,Springfield,2021,Air,Urban Activities,7.79
Illinois,Springfield,2021,Water,Thermal,6.52
Illinois,Springfield,2021,Soil,Light,10.61
Illinois,Springfield,2021,Air,Noise,18.96
Illinois,Springfield,2021,Water,Oxygen-depletion,20.1
Illinois,Springfield,2021,Soil,Surface water,23.99
Illinois,Springfield,2021,Air,Chemical,27.76
Illinois,Springfield,2021,Water,Groundwater,28.26
Illinois,Springfield,2021,Soil,Industrial,-97.65
Illinois,Springfield,2021,Air,Inferior Irrigation,33.76
Illinois,Springfield,2021,Water,Solid Waste,-92.58
Florida,Champaign,2019,Soil,Industrial,-90.66
Florida,Champaign,2019,Air,Inferior Irrigation,-88.98
Florida,Champaign,2019,Water,Solid Waste,-87.7
Florida,Champaign,2019,Soil,Inorganic Fertilizers,41.36
Florida,Champaign,2019,Air,Urban Activities,-88.77
Florida,Champaign,2019,Water,Thermal,-84.19
Florida,Champaign,2019,Soil,Light,-84.09
Florida,Champaign,2019,Air,Noise,46.31
Florida,Champaign,2019,Water,Oxygen-depletion,-81.0
Florida,Champaign,2019,Soil,Surface water,48.49
Florida,Champaign,2019,Air,Chemical,-81.98
Florida,Champaign,2019,Water,Groundwater,-78.95
Florida,Champaign,2019,Soil,Industrial,51.22
Florida,Champaign,2019,Air,Inferior Irrigation,51.11
Florida,Champaign,2019,Water,Solid Waste,-75.47
Illinois,Fort Lauderdale,2021,Soil,Industrial,53.33
Illinois,Fort Lauderdale,2021,Air,Inferior Irrigation,56.5
Illinois,Fort Lauderdale,2021,Water,Solid Waste,58.08
Illinois,Fort Lauderdale,2021,Soil,Inorganic Fertilizers,-64.28
Illinois,Fort Lauderdale,2021,Air,Urban Activities,65.87
Illinois,Fort Lauderdale,2021,Water,Thermal,-62.73
Illinois,Fort Lauderdale,2021,Soil,Light,64.79
Illinois,Fort Lauderdale,2021,Air,Noise,-60.64
Illinois,Fort Lauderdale,2021,Water,Oxygen-depletion,-58.57
Illinois,Fort Lauderdale,2021,Soil,Surface water,40.05
Illinois,Fort Lauderdale,2021,Air,Chemical,-53.9
Illinois,Fort Lauderdale,2021,Water,Groundwater,-53.95
Illinois,Fort Lauderdale,2021,Soil,Industrial,76.5
Illinois,Fort Lauderdale,2021,Air,Inferior Irrigation,-48.81
Illinois,Fort Lauderdale,2021,Water,Solid Waste,-44.28
Florida,Tampa,2019,Soil,Industrial,-44.0
Florida,Tampa,2019,Air,Inferior Irrigation,88.84
Florida,Tampa,2019,Water,Solid Waste,-8.05
Florida,Tampa,2019,Soil,Inorganic Fertilizers,90.94
Florida,Tampa,2019,Air,Urban Activities,-38.39
Florida,Tampa,2019,Water,Thermal,-33.6
Florida,Tampa,2019,Soil,Light,-30.29
Florida,Tampa,2019,Air,Noise,-28.86
Florida,Tampa,2019,Water,Oxygen-depletion,-26.32
Florida,Tampa,2019,Soil,Surface water,-22.2
Florida,Tampa,2019,Air,Chemical,-20.87
Florida,Tampa,2019,Water,Groundwater,-10.78
Florida,Tampa,2019,Soil,Industrial,-8.89
Florida,Tampa,2019,Air,Inferior Irrigation,-7.44
Florida,Tampa,2019,Water,Solid Waste,-1.8
