Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Illinois,Chicago,Wind,Calm,0.39
2016,Illinois,Chicago,Temperature,Storm,1.1
2016,Illinois,Chicago,Humidity,31-40,2.46
2016,Illinois,Chicago,Wind,11-20,2.68
2016,Illinois,Chicago,Temperature,Low,4.99
2016,Illinois,Chicago,Humidity,Medium,4.45
2017,California,Champaign,Wind,Calm,4.34
2017,California,Champaign,Temperature,Storm,7.92
2017,California,Champaign,Humidity,31-40,8.91
2017,California,Champaign,Wind,11-20,5.61
2017,California,Champaign,Temperature,Low,10.26
2017,California,Champaign,Humidity,Medium,6.93
2016,Florida,Springfield,Wind,Calm,12.63
2016,Florida,Springfield,Temperature,Storm,13.77
2016,Florida,Springfield,Humidity,31-40,14.98
2016,Florida,Springfield,Wind,11-20,15.45
2016,Florida,Springfield,Temperature,Low,16.21
2016,Florida,Springfield,Humidity,Medium,17.92
2017,Illinois,San Francisco,Wind,Calm,17.63
2017,Illinois,San Francisco,Temperature,Storm,13.63
2017,Illinois,San Francisco,Humidity,31-40,20.22
2017,Illinois,San Francisco,Wind,11-20,21.26
2017,Illinois,San Francisco,Temperature,Low,22.98
2017,Illinois,San Francisco,Humidity,Medium,23.59
2016,California,Los-Angeles,Wind,Calm,23.32
2016,California,Los-Angeles,Temperature,Storm,25.04
2016,California,Los-Angeles,Humidity,31-40,25.67
2016,California,Los-Angeles,Wind,11-20,24.04
2016,California,Los-Angeles,Temperature,Low,5.33
2016,California,Los-Angeles,Humidity,Medium,26.48
2017,Florida,Berkeley,Wind,Calm,26.58
2017,Florida,Berkeley,Temperature,Storm,22.33
2017,Florida,Berkeley,Humidity,31-40,27.31
2017,Florida,Berkeley,Wind,11-20,11.34
2017,Florida,Berkeley,Temperature,Low,12.32
2017,Florida,Berkeley,Humidity,Medium,4.73
2016,Illinois,Fort Lauderdale,Wind,Calm,14.73
2016,Illinois,Fort Lauderdale,Temperature,Storm,17.31
2016,Illinois,Fort Lauderdale,Humidity,31-40,5.22
2016,Illinois,Fort Lauderdale,Wind,11-20,6.88
2016,Illinois,Fort Lauderdale,Temperature,Low,19.7
2016,Illinois,Fort Lauderdale,Humidity,Medium,19.89
2017,California,Tampa,Wind,Calm,19.79
2017,California,Tampa,Temperature,Storm,0.56
2017,California,Tampa,Humidity,31-40,7.71
2017,California,Tampa,Wind,11-20,21.63
2017,California,Tampa,Temperature,Low,22.51
2017,California,Tampa,Humidity,Medium,1.67
