Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2020,Q4,Cereals,Wheat,384.98
Export,2020,Q4,Beverage,Soybeans,641.33
Export,2020,Q4,Cereals,Coffee,130.92
Export,2020,Q4,Beverage,Juice,898.18
Export,2020,Q4,Cereals,Soda,775.22
Export,2020,Q4,Beverage,Wheat,776.69
Export,2015,Q4,Cereals,Wheat,525.52
Export,2015,Q4,Beverage,Soybeans,673.48
Export,2015,Q4,Cereals,Coffee,931.17
Export,2015,Q4,Beverage,Juice,421.31
Export,2015,Q4,Cereals,Soda,422.44
Export,2015,Q4,Beverage,Wheat,937.11
Export,2021,Q4,Cereals,Wheat,683.05
Export,2021,Q4,Beverage,Soybeans,943.47
Export,2021,Q4,Cereals,Coffee,688.96
Export,2021,Q4,Beverage,Juice,324.15
Export,2021,Q4,Cereals,Soda,454.16
Export,2021,Q4,Beverage,Wheat,584.4
Export,2020,Q4,Cereals,Wheat,334.86
Export,2020,Q4,Beverage,Soybeans,979.5
Export,2020,Q4,Cereals,Coffee,342.1
Export,2020,Q4,Beverage,Juice,993.04
Export,2020,Q4,Cereals,Soda,874.28
Export,2020,Q4,Beverage,Wheat,490.22
Export,2015,Q4,Cereals,Wheat,237.06
Export,2015,Q4,Beverage,Soybeans,621.07
Export,2015,Q4,Cereals,Coffee,114.01
Export,2015,Q4,Beverage,Juice,628.46
Export,2015,Q4,Cereals,Soda,629.82
Export,2015,Q4,Beverage,Wheat,505.5
