Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Hospital,Q3,July,Georgia,Albany,11.06
Service,Hospital,Q2,August,Oregon,Washington,13.33
Service,Hospital,Q3,May,Georgia,Salem,14.18
Service,Hospital,Q2,April,Oregon,Albany,14.89
Service,Hospital,Q3,June,Georgia,Washington,23.66
Service,Hospital,Q2,July,Oregon,Salem,24.23
Production,Administration,Q3,July,Georgia,Albany,28.9
Production,Administration,Q2,August,Oregon,Washington,29.25
Production,Administration,Q3,May,Georgia,Salem,31.14
Production,Administration,Q2,April,Oregon,Albany,36.66
Production,Administration,Q3,June,Georgia,Washington,36.0
Production,Administration,Q2,July,Oregon,Salem,46.57
Service,Library,Q3,July,Georgia,Albany,53.08
Service,Library,Q2,August,Oregon,Washington,53.6
Service,Library,Q3,May,Georgia,Salem,55.71
Service,Library,Q2,April,Oregon,Albany,55.44
Service,Library,Q3,June,Georgia,Washington,56.43
Service,Library,Q2,July,Oregon,Salem,55.73
Production,Factory,Q3,July,Georgia,Albany,60.72
Production,Factory,Q2,August,Oregon,Washington,62.0
Production,Factory,Q3,May,Georgia,Salem,67.64
Production,Factory,Q2,April,Oregon,Albany,69.91
Production,Factory,Q3,June,Georgia,Washington,71.79
Production,Factory,Q2,July,Oregon,Salem,85.3
Service,Workshop,Q3,July,Georgia,Albany,88.68
Service,Workshop,Q2,August,Oregon,Washington,91.37
Service,Workshop,Q3,May,Georgia,Salem,91.8
Service,Workshop,Q2,April,Oregon,Albany,93.88
Service,Workshop,Q3,June,Georgia,Washington,97.72
Service,Workshop,Q2,July,Oregon,Salem,99.05
