Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Oregon,Redmond,Wind,Breeze,3.65
2018,Oregon,Redmond,Temperature,Calm,3.32
2018,Oregon,Redmond,Humidity,Storm,5.54
2018,Oregon,Redmond,Wind,31-40,4.7
2018,Oregon,Redmond,Temperature,0-10,7.06
2018,Oregon,Redmond,Humidity,Medium,8.44
2018,Oregon,Redmond,Wind,High,9.6
2018,Oregon,Redmond,Temperature,Low,10.75
2018,Oregon,Redmond,Humidity,Breeze,11.21
2019,Georgia,Portland,Wind,Breeze,12.55
2019,Georgia,Portland,Temperature,Calm,13.59
2019,Georgia,Portland,Humidity,Storm,13.21
2019,Georgia,Portland,Wind,31-40,15.36
2019,Georgia,Portland,Temperature,0-10,16.61
2019,Georgia,Portland,Humidity,Medium,17.96
2019,Georgia,Portland,Wind,High,18.34
2019,Georgia,Portland,Temperature,Low,19.23
2019,Georgia,Portland,Humidity,Breeze,19.49
2021,Oregon,Albany,Wind,Breeze,21.0
2021,Oregon,Albany,Temperature,Calm,19.34
2021,Oregon,Albany,Humidity,Storm,18.17
2021,Oregon,Albany,Wind,31-40,21.01
2021,Oregon,Albany,Temperature,0-10,18.84
2021,Oregon,Albany,Humidity,Medium,26.54
2021,Oregon,Albany,Wind,High,27.77
2021,Oregon,Albany,Temperature,Low,27.56
2021,Oregon,Albany,Humidity,Breeze,22.55
2018,Georgia,Columbus,Wind,Breeze,24.73
2018,Georgia,Columbus,Temperature,Calm,24.19
2018,Georgia,Columbus,Humidity,Storm,12.73
2018,Georgia,Columbus,Wind,31-40,14.92
2018,Georgia,Columbus,Temperature,0-10,14.72
2018,Georgia,Columbus,Humidity,Medium,14.4
2018,Georgia,Columbus,Wind,High,18.44
2018,Georgia,Columbus,Temperature,Low,19.84
2018,Georgia,Columbus,Humidity,Breeze,19.61
