Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2015,Nevada,Boulder City,Humidity,High,0.75
2015,Nevada,Boulder City,Wind,Low,1.85
2015,Nevada,Boulder City,Temperature,Storm,2.61
2015,Nevada,Boulder City,Humidity,Calm,3.09
2015,Nevada,Boulder City,Wind,Breeze,3.49
2015,Nevada,Boulder City,Temperature,0-10,5.72
2015,Nevada,Boulder City,Humidity,31-40,1.05
2015,Nevada,Boulder City,Wind,11-20,0.96
2015,Nevada,Boulder City,Temperature,High,8.46
2018,Oregon,Reno,Humidity,High,9.38
2018,Oregon,Reno,Wind,Low,10.37
2018,Oregon,Reno,Temperature,Storm,11.64
2018,Oregon,Reno,Humidity,Calm,12.92
2018,Oregon,Reno,Wind,Breeze,4.1
2018,Oregon,Reno,Temperature,0-10,14.79
2018,Oregon,Reno,Humidity,31-40,15.92
2018,Oregon,Reno,Wind,11-20,15.49
2018,Oregon,Reno,Temperature,High,14.92
2022,Nevada,Las Vegas,Humidity,High,18.29
2022,Nevada,Las Vegas,Wind,Low,19.63
2022,Nevada,Las Vegas,Temperature,Storm,18.0
2022,Nevada,Las Vegas,Humidity,Calm,21.6
2022,Nevada,Las Vegas,Wind,Breeze,21.97
2022,Nevada,Las Vegas,Temperature,0-10,23.93
2022,Nevada,Las Vegas,Humidity,31-40,24.14
2022,Nevada,Las Vegas,Wind,11-20,24.67
2022,Nevada,Las Vegas,Temperature,High,26.34
2015,Oregon,Salem,Humidity,High,27.01
2015,Oregon,Salem,Wind,Low,27.71
2015,Oregon,Salem,Temperature,Storm,27.51
2015,Oregon,Salem,Humidity,Calm,25.76
2015,Oregon,Salem,Wind,Breeze,26.72
2015,Oregon,Salem,Temperature,0-10,26.81
2015,Oregon,Salem,Humidity,31-40,27.05
2015,Oregon,Salem,Wind,11-20,27.43
2015,Oregon,Salem,Temperature,High,27.35
2018,Nevada,Redmond,Humidity,High,26.51
2018,Nevada,Redmond,Wind,Low,8.64
2018,Nevada,Redmond,Temperature,Storm,9.06
2018,Nevada,Redmond,Humidity,Calm,0.78
2018,Nevada,Redmond,Wind,Breeze,11.59
2018,Nevada,Redmond,Temperature,0-10,12.83
2018,Nevada,Redmond,Humidity,31-40,16.58
2018,Nevada,Redmond,Wind,11-20,4.97
2018,Nevada,Redmond,Temperature,High,1.68
2022,Oregon,Portland,Humidity,High,19.06
2022,Oregon,Portland,Wind,Low,19.72
2022,Oregon,Portland,Temperature,Storm,24.57
2022,Oregon,Portland,Humidity,Calm,22.88
2022,Oregon,Portland,Wind,Breeze,22.32
2022,Oregon,Portland,Temperature,0-10,23.48
2022,Oregon,Portland,Humidity,31-40,23.66
2022,Oregon,Portland,Wind,11-20,1.49
2022,Oregon,Portland,Temperature,High,24.21
