Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2022,Meat,Lamb,128.23
Export,2022,Beverage,Chicken,386.0
Export,2022,Cereals,Camel,903.46
Export,2022,Meat,Tea,522.51
Export,2022,Beverage,Coffee,139.49
Export,2022,Cereals,Corn,143.45
Export,2022,Meat,Rice,528.91
Export,2022,Beverage,Lamb,273.89
Export,2022,Cereals,Chicken,402.87
Export,2019,Meat,Lamb,789.31
Export,2019,Beverage,Chicken,798.97
Export,2019,Cereals,Camel,415.26
Export,2019,Meat,Tea,289.16
Export,2019,Beverage,Coffee,546.33
Export,2019,Cereals,Corn,421.12
Export,2019,Meat,Rice,166.7
Export,2019,Beverage,Lamb,434.03
Export,2019,Cereals,Chicken,948.36
Export,2021,Meat,Lamb,832.36
Export,2021,Beverage,Chicken,326.61
Export,2021,Cereals,Camel,840.82
Export,2021,Meat,Tea,73.11
Export,2021,Beverage,Coffee,973.31
Export,2021,Cereals,Corn,974.05
Export,2021,Meat,Rice,977.78
Export,2021,Beverage,Lamb,850.65
Export,2021,Cereals,Chicken,851.51
Export,2022,Meat,Lamb,210.58
Export,2022,Beverage,Chicken,93.07
Export,2022,Cereals,Camel,93.54
Export,2022,Meat,Tea,867.44
Export,2022,Beverage,Coffee,618.09
Export,2022,Cereals,Corn,748.67
Export,2022,Meat,Rice,108.96
Export,2022,Beverage,Lamb,248.87
Export,2022,Cereals,Chicken,633.53
