Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Michigan,Detroit,Temperature,11-20,0.24
2017,Michigan,Detroit,Wind,21-30,0.29
2017,Michigan,Detroit,Humidity,Calm,2.1
2017,Michigan,Detroit,Temperature,Breeze,1.09
2017,Michigan,Detroit,Wind,Storm,4.55
2017,Michigan,Detroit,Humidity,Low,5.2
2017,Michigan,Detroit,Temperature,Medium,6.02
2017,Michigan,Detroit,Wind,11-20,7.41
2017,Michigan,Detroit,Humidity,21-30,6.88
2018,Florida,Flint,Temperature,11-20,5.69
2018,Florida,Flint,Wind,21-30,7.23
2018,Florida,Flint,Humidity,Calm,8.09
2018,Florida,Flint,Temperature,Breeze,7.76
2018,Florida,Flint,Wind,Storm,13.69
2018,Florida,Flint,Humidity,Low,14.23
2018,Florida,Flint,Temperature,Medium,15.34
2018,Florida,Flint,Wind,11-20,16.83
2018,Florida,Flint,Humidity,21-30,17.1
2015,California,Fort Lauderdale,Temperature,11-20,17.84
2015,California,Fort Lauderdale,Wind,21-30,19.1
2015,California,Fort Lauderdale,Humidity,Calm,20.31
2015,California,Fort Lauderdale,Temperature,Breeze,19.63
2015,California,Fort Lauderdale,Wind,Storm,22.95
2015,California,Fort Lauderdale,Humidity,Low,23.16
2015,California,Fort Lauderdale,Temperature,Medium,23.06
2015,California,Fort Lauderdale,Wind,11-20,25.81
2015,California,Fort Lauderdale,Humidity,21-30,25.75
2017,Michigan,Tampa,Temperature,11-20,22.38
2017,Michigan,Tampa,Wind,21-30,25.39
2017,Michigan,Tampa,Humidity,Calm,25.33
2017,Michigan,Tampa,Temperature,Breeze,26.97
2017,Michigan,Tampa,Wind,Storm,25.87
2017,Michigan,Tampa,Humidity,Low,27.02
2017,Michigan,Tampa,Temperature,Medium,24.72
2017,Michigan,Tampa,Wind,11-20,6.92
2017,Michigan,Tampa,Humidity,21-30,26.35
2018,Florida,Los-Angeles,Temperature,11-20,6.65
2018,Florida,Los-Angeles,Wind,21-30,8.2
2018,Florida,Los-Angeles,Humidity,Calm,10.9
2018,Florida,Los-Angeles,Temperature,Breeze,11.04
2018,Florida,Los-Angeles,Wind,Storm,12.87
2018,Florida,Los-Angeles,Humidity,Low,13.82
2018,Florida,Los-Angeles,Temperature,Medium,13.07
2018,Florida,Los-Angeles,Wind,11-20,15.22
2018,Florida,Los-Angeles,Humidity,21-30,3.38
2015,California,Berkeley,Temperature,11-20,16.72
2015,California,Berkeley,Wind,21-30,4.22
2015,California,Berkeley,Humidity,Calm,5.13
2015,California,Berkeley,Temperature,Breeze,18.05
2015,California,Berkeley,Wind,Storm,5.54
2015,California,Berkeley,Humidity,Low,1.18
2015,California,Berkeley,Temperature,Medium,19.55
2015,California,Berkeley,Wind,11-20,19.08
2015,California,Berkeley,Humidity,21-30,19.11
2017,Michigan,San Francisco,Temperature,11-20,26.29
2017,Michigan,San Francisco,Wind,21-30,7.78
2017,Michigan,San Francisco,Humidity,Calm,7.14
2017,Michigan,San Francisco,Temperature,Breeze,20.89
2017,Michigan,San Francisco,Wind,Storm,21.28
2017,Michigan,San Francisco,Humidity,Low,21.27
2017,Michigan,San Francisco,Temperature,Medium,0.01
2017,Michigan,San Francisco,Wind,11-20,22.15
2017,Michigan,San Francisco,Humidity,21-30,24.69
