Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Florida,Fort Lauderdale,Humidity,High,0.4
2020,Florida,Fort Lauderdale,Wind,Medium,0.48
2020,Florida,Fort Lauderdale,Humidity,Low,0.67
2020,Florida,Fort Lauderdale,Wind,Calm,3.96
2020,Florida,Fort Lauderdale,Humidity,Breeze,4.21
2020,Florida,Fort Lauderdale,Wind,Storm,5.52
2016,Minnesota,Tampa,Humidity,High,4.56
2016,Minnesota,Tampa,Wind,Medium,7.99
2016,Minnesota,Tampa,Humidity,Low,8.92
2016,Minnesota,Tampa,Wind,Calm,6.9
2016,Minnesota,Tampa,Humidity,Breeze,4.24
2016,Minnesota,Tampa,Wind,Storm,8.77
2020,Massachusetts,Minneapolis,Humidity,High,12.66
2020,Massachusetts,Minneapolis,Wind,Medium,13.43
2020,Massachusetts,Minneapolis,Humidity,Low,14.09
2020,Massachusetts,Minneapolis,Wind,Calm,15.28
2020,Massachusetts,Minneapolis,Humidity,Breeze,14.21
2020,Massachusetts,Minneapolis,Wind,Storm,14.79
2016,Florida,Rochester,Humidity,High,13.13
2016,Florida,Rochester,Wind,Medium,15.64
2016,Florida,Rochester,Humidity,Low,20.33
2016,Florida,Rochester,Wind,Calm,19.88
2016,Florida,Rochester,Humidity,Breeze,19.47
2016,Florida,Rochester,Wind,Storm,20.31
2020,Minnesota,Lenox,Humidity,High,24.29
2020,Minnesota,Lenox,Wind,Medium,25.05
2020,Minnesota,Lenox,Humidity,Low,26.08
2020,Minnesota,Lenox,Wind,Calm,27.44
2020,Minnesota,Lenox,Humidity,Breeze,24.39
2020,Minnesota,Lenox,Wind,Storm,27.46
2016,Massachusetts,Cambridge,Humidity,High,26.26
2016,Massachusetts,Cambridge,Wind,Medium,26.59
2016,Massachusetts,Cambridge,Humidity,Low,26.02
2016,Massachusetts,Cambridge,Wind,Calm,11.46
2016,Massachusetts,Cambridge,Humidity,Breeze,1.04
2016,Massachusetts,Cambridge,Wind,Storm,4.78
