State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Oregon,Portland,Water,Groundwater,0.67
Oregon,Portland,Air,Oxygen-depletion,7.1
Oregon,Portland,Soil,Noise,15.98
Oregon,Portland,Water,Thermal,16.84
Oregon,Portland,Air,Light,25.51
Oregon,Portland,Soil,Urban Activities,28.54
Oregon,Portland,Water,Industrial,-98.89
Oregon,Portland,Air,Solid Waste,31.6
Oregon,Portland,Soil,Inorganic Fertilizers,-95.03
Oregon,Portland,Water,Groundwater,-95.27
Oregon,Portland,Air,Oxygen-depletion,-92.5
Oregon,Portland,Soil,Noise,-92.47
Michigan,Redmond,Water,Groundwater,39.97
Michigan,Redmond,Air,Oxygen-depletion,42.25
Michigan,Redmond,Soil,Noise,43.42
Michigan,Redmond,Water,Thermal,-83.82
Michigan,Redmond,Air,Light,45.35
Michigan,Redmond,Soil,Urban Activities,-78.77
Michigan,Redmond,Water,Industrial,51.7
Michigan,Redmond,Air,Solid Waste,52.78
Michigan,Redmond,Soil,Inorganic Fertilizers,53.68
Michigan,Redmond,Water,Groundwater,-77.74
Michigan,Redmond,Air,Oxygen-depletion,-76.0
Michigan,Redmond,Soil,Noise,56.68
Oregon,Salem,Water,Groundwater,-71.53
Oregon,Salem,Air,Oxygen-depletion,58.6
Oregon,Salem,Soil,Noise,-77.11
Oregon,Salem,Water,Thermal,-68.22
Oregon,Salem,Air,Light,53.48
Oregon,Salem,Soil,Urban Activities,-66.63
Oregon,Salem,Water,Industrial,-71.77
Oregon,Salem,Air,Solid Waste,65.02
Oregon,Salem,Soil,Inorganic Fertilizers,65.23
Oregon,Salem,Water,Groundwater,-60.36
Oregon,Salem,Air,Oxygen-depletion,-59.32
Oregon,Salem,Soil,Noise,-58.57
Michigan,Port Huron,Water,Groundwater,-59.23
Michigan,Port Huron,Air,Oxygen-depletion,72.28
Michigan,Port Huron,Soil,Noise,-59.1
Michigan,Port Huron,Water,Thermal,-53.37
Michigan,Port Huron,Air,Light,76.28
Michigan,Port Huron,Soil,Urban Activities,79.07
Michigan,Port Huron,Water,Industrial,-46.92
Michigan,Port Huron,Air,Solid Waste,83.03
Michigan,Port Huron,Soil,Inorganic Fertilizers,-44.45
Michigan,Port Huron,Water,Groundwater,-42.27
Michigan,Port Huron,Air,Oxygen-depletion,88.24
Michigan,Port Huron,Soil,Noise,-39.17
Oregon,Flint,Water,Groundwater,-38.27
Oregon,Flint,Air,Oxygen-depletion,91.51
Oregon,Flint,Soil,Noise,-36.2
Oregon,Flint,Water,Thermal,92.93
Oregon,Flint,Air,Light,-36.91
Oregon,Flint,Soil,Urban Activities,-33.49
Oregon,Flint,Water,Industrial,96.51
Oregon,Flint,Air,Solid Waste,95.0
Oregon,Flint,Soil,Inorganic Fertilizers,-6.33
Oregon,Flint,Water,Groundwater,98.94
Oregon,Flint,Air,Oxygen-depletion,98.38
Oregon,Flint,Soil,Noise,-29.75
Michigan,Detroit,Water,Groundwater,93.08
Michigan,Detroit,Air,Oxygen-depletion,-25.5
Michigan,Detroit,Soil,Noise,97.06
Michigan,Detroit,Water,Thermal,-23.22
Michigan,Detroit,Air,Light,-30.12
Michigan,Detroit,Soil,Urban Activities,-19.11
Michigan,Detroit,Water,Industrial,-15.2
Michigan,Detroit,Air,Solid Waste,-14.56
Michigan,Detroit,Soil,Inorganic Fertilizers,-11.86
Michigan,Detroit,Water,Groundwater,-6.86
Michigan,Detroit,Air,Oxygen-depletion,-3.97
Michigan,Detroit,Soil,Noise,-1.39
