State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Baltimore,Air,Noise,3.2
Maryland,Baltimore,Water,Thermal,11.44
Maryland,Baltimore,Soil,Light,20.81
Maryland,Baltimore,Air,Chemical,30.74
Maryland,Baltimore,Water,Oxygen-depletion,31.05
Maryland,Baltimore,Soil,Solid Waste,0.05
Maryland,Baltimore,Air,Inferior Irrigation,31.47
Maryland,Baltimore,Water,Urban Activities,42.9
Maryland,Baltimore,Soil,Noise,-85.04
Minnesota,Aberdeen,Air,Noise,46.04
Minnesota,Aberdeen,Water,Thermal,-82.32
Minnesota,Aberdeen,Soil,Light,47.3
Minnesota,Aberdeen,Air,Chemical,-79.73
Minnesota,Aberdeen,Water,Oxygen-depletion,49.36
Minnesota,Aberdeen,Soil,Solid Waste,48.63
Minnesota,Aberdeen,Air,Inferior Irrigation,52.09
Minnesota,Aberdeen,Water,Urban Activities,-75.22
Minnesota,Aberdeen,Soil,Noise,58.84
Maryland,Columbia,Air,Noise,-70.11
Maryland,Columbia,Water,Thermal,-67.97
Maryland,Columbia,Soil,Light,-63.65
Maryland,Columbia,Air,Chemical,-61.91
Maryland,Columbia,Water,Oxygen-depletion,-56.32
Maryland,Columbia,Soil,Solid Waste,79.71
Maryland,Columbia,Air,Inferior Irrigation,80.37
Maryland,Columbia,Water,Urban Activities,81.98
Maryland,Columbia,Soil,Noise,-45.14
Minnesota,Rochester,Air,Noise,84.19
Minnesota,Rochester,Water,Thermal,-44.51
Minnesota,Rochester,Soil,Light,-43.93
Minnesota,Rochester,Air,Chemical,88.59
Minnesota,Rochester,Water,Oxygen-depletion,-40.97
Minnesota,Rochester,Soil,Solid Waste,89.94
Minnesota,Rochester,Air,Inferior Irrigation,91.97
Minnesota,Rochester,Water,Urban Activities,89.48
Minnesota,Rochester,Soil,Noise,-32.89
Maryland,Minneapolis,Air,Noise,-27.07
Maryland,Minneapolis,Water,Thermal,-27.28
Maryland,Minneapolis,Soil,Light,-26.0
Maryland,Minneapolis,Air,Chemical,-25.73
Maryland,Minneapolis,Water,Oxygen-depletion,-23.49
Maryland,Minneapolis,Soil,Solid Waste,-21.72
Maryland,Minneapolis,Air,Inferior Irrigation,-17.21
Maryland,Minneapolis,Water,Urban Activities,-13.06
Maryland,Minneapolis,Soil,Noise,-6.66
