Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2019,Georgia,Washington,Wind,Storm,0.99
2019,Georgia,Washington,Humidity,Breeze,1.77
2019,Georgia,Washington,Temperature,Calm,2.42
2019,Georgia,Washington,Wind,High,1.31
2019,Georgia,Washington,Humidity,Medium,4.63
2019,Georgia,Washington,Temperature,21-30,5.1
2019,Georgia,Washington,Wind,11-20,6.34
2019,Georgia,Washington,Humidity,31-40,7.53
2019,Georgia,Washington,Temperature,Storm,8.77
2020,Illinois,Columbus,Wind,Storm,8.58
2020,Illinois,Columbus,Humidity,Breeze,9.0
2020,Illinois,Columbus,Temperature,Calm,11.46
2020,Illinois,Columbus,Wind,High,12.59
2020,Illinois,Columbus,Humidity,Medium,13.95
2020,Illinois,Columbus,Temperature,21-30,11.69
2020,Illinois,Columbus,Wind,11-20,15.93
2020,Illinois,Columbus,Humidity,31-40,16.97
2020,Illinois,Columbus,Temperature,Storm,17.61
2015,Florida,Champaign,Wind,Storm,18.62
2015,Florida,Champaign,Humidity,Breeze,19.96
2015,Florida,Champaign,Temperature,Calm,12.74
2015,Florida,Champaign,Wind,High,21.34
2015,Florida,Champaign,Humidity,Medium,16.79
2015,Florida,Champaign,Temperature,21-30,3.84
2015,Florida,Champaign,Wind,11-20,24.23
2015,Florida,Champaign,Humidity,31-40,25.16
2015,Florida,Champaign,Temperature,Storm,23.24
2019,Georgia,Springfield,Wind,Storm,26.69
2019,Georgia,Springfield,Humidity,Breeze,22.4
2019,Georgia,Springfield,Temperature,Calm,24.9
2019,Georgia,Springfield,Wind,High,24.48
2019,Georgia,Springfield,Humidity,Medium,22.17
2019,Georgia,Springfield,Temperature,21-30,0.11
2019,Georgia,Springfield,Wind,11-20,24.26
2019,Georgia,Springfield,Humidity,31-40,12.53
2019,Georgia,Springfield,Temperature,Storm,3.74
2020,Illinois,Tampa,Wind,Storm,13.4
2020,Illinois,Tampa,Humidity,Breeze,0.63
2020,Illinois,Tampa,Temperature,Calm,2.38
2020,Illinois,Tampa,Wind,High,2.95
2020,Illinois,Tampa,Humidity,Medium,17.09
2020,Illinois,Tampa,Temperature,21-30,17.04
2020,Illinois,Tampa,Wind,11-20,18.7
2020,Illinois,Tampa,Humidity,31-40,18.81
2020,Illinois,Tampa,Temperature,Storm,19.56
2015,Florida,Fort Lauderdale,Wind,Storm,19.99
2015,Florida,Fort Lauderdale,Humidity,Breeze,7.62
2015,Florida,Fort Lauderdale,Temperature,Calm,20.37
2015,Florida,Fort Lauderdale,Wind,High,20.13
2015,Florida,Fort Lauderdale,Humidity,Medium,21.32
2015,Florida,Fort Lauderdale,Temperature,21-30,22.62
2015,Florida,Fort Lauderdale,Wind,11-20,3.98
2015,Florida,Fort Lauderdale,Humidity,31-40,3.14
2015,Florida,Fort Lauderdale,Temperature,Storm,3.83
