Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q3,August,Michigan,Detroit,0.48
Production,Workshop,Q4,September,Nevada,Las Vegas,3.01
Production,Workshop,Q1,November,Michigan,Detroit,3.4
Production,Workshop,Q3,December,Nevada,Las Vegas,8.82
Production,Workshop,Q4,October,Michigan,Detroit,9.43
Production,Workshop,Q1,February,Nevada,Las Vegas,11.03
Production,Workshop,Q3,March,Michigan,Detroit,12.64
Production,Workshop,Q4,August,Nevada,Las Vegas,14.77
Production,Workshop,Q1,September,Michigan,Detroit,18.57
Residential,Factory,Q3,August,Michigan,Detroit,18.54
Residential,Factory,Q4,September,Nevada,Las Vegas,19.33
Residential,Factory,Q1,November,Michigan,Detroit,21.69
Residential,Factory,Q3,December,Nevada,Las Vegas,19.31
Residential,Factory,Q4,October,Michigan,Detroit,26.19
Residential,Factory,Q1,February,Nevada,Las Vegas,30.02
Residential,Factory,Q3,March,Michigan,Detroit,30.9
Residential,Factory,Q4,August,Nevada,Las Vegas,0.11
Residential,Factory,Q1,September,Michigan,Detroit,32.55
Culture,House,Q3,August,Michigan,Detroit,33.0
Culture,House,Q4,September,Nevada,Las Vegas,36.37
Culture,House,Q1,November,Michigan,Detroit,37.78
Culture,House,Q3,December,Nevada,Las Vegas,37.06
Culture,House,Q4,October,Michigan,Detroit,38.15
Culture,House,Q1,February,Nevada,Las Vegas,39.1
Culture,House,Q3,March,Michigan,Detroit,40.17
Culture,House,Q4,August,Nevada,Las Vegas,42.04
Culture,House,Q1,September,Michigan,Detroit,45.98
Production,Apartment,Q3,August,Michigan,Detroit,47.32
Production,Apartment,Q4,September,Nevada,Las Vegas,48.58
Production,Apartment,Q1,November,Michigan,Detroit,49.02
Production,Apartment,Q3,December,Nevada,Las Vegas,50.52
Production,Apartment,Q4,October,Michigan,Detroit,51.25
Production,Apartment,Q1,February,Nevada,Las Vegas,52.35
Production,Apartment,Q3,March,Michigan,Detroit,53.48
Production,Apartment,Q4,August,Nevada,Las Vegas,54.86
Production,Apartment,Q1,September,Michigan,Detroit,53.57
Residential,Hotel,Q3,August,Michigan,Detroit,48.41
Residential,Hotel,Q4,September,Nevada,Las Vegas,59.29
Residential,Hotel,Q1,November,Michigan,Detroit,59.11
Residential,Hotel,Q3,December,Nevada,Las Vegas,60.61
Residential,Hotel,Q4,October,Michigan,Detroit,63.55
Residential,Hotel,Q1,February,Nevada,Las Vegas,67.64
Residential,Hotel,Q3,March,Michigan,Detroit,70.95
Residential,Hotel,Q4,August,Nevada,Las Vegas,71.89
Residential,Hotel,Q1,September,Michigan,Detroit,72.48
Culture,Concert,Q3,August,Michigan,Detroit,74.81
Culture,Concert,Q4,September,Nevada,Las Vegas,75.79
Culture,Concert,Q1,November,Michigan,Detroit,74.91
Culture,Concert,Q3,December,Nevada,Las Vegas,77.34
Culture,Concert,Q4,October,Michigan,Detroit,78.38
Culture,Concert,Q1,February,Nevada,Las Vegas,79.25
Culture,Concert,Q3,March,Michigan,Detroit,85.67
Culture,Concert,Q4,August,Nevada,Las Vegas,85.06
Culture,Concert,Q1,September,Michigan,Detroit,86.1
Production,Theatre,Q3,August,Michigan,Detroit,92.8
Production,Theatre,Q4,September,Nevada,Las Vegas,92.25
Production,Theatre,Q1,November,Michigan,Detroit,94.94
Production,Theatre,Q3,December,Nevada,Las Vegas,94.73
Production,Theatre,Q4,October,Michigan,Detroit,96.11
Production,Theatre,Q1,February,Nevada,Las Vegas,96.31
Production,Theatre,Q3,March,Michigan,Detroit,95.45
Production,Theatre,Q4,August,Nevada,Las Vegas,95.12
Production,Theatre,Q1,September,Michigan,Detroit,0.01
