State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Georgia,Washington,Water,Groundwater,-0.83
Georgia,Washington,Air,Chemical,-0.14
Georgia,Washington,Soil,Surface water,7.14
Georgia,Washington,Water,Light,8.7
Georgia,Washington,Air,Thermal,14.09
Georgia,Washington,Soil,Noise,18.93
Georgia,Washington,Water,Inorganic Fertilizers,21.14
Georgia,Washington,Air,Industrial,26.01
Georgia,Washington,Soil,Solid Waste,33.78
Georgia,Washington,Water,Urban Activities,34.93
Georgia,Washington,Air,Groundwater,37.73
Georgia,Washington,Soil,Chemical,-90.48
Oregon,Albany,Water,Groundwater,40.13
Oregon,Albany,Air,Chemical,41.62
Oregon,Albany,Soil,Surface water,43.06
Oregon,Albany,Water,Light,-82.58
Oregon,Albany,Air,Thermal,47.9
Oregon,Albany,Soil,Noise,-81.31
Oregon,Albany,Water,Inorganic Fertilizers,49.42
Oregon,Albany,Air,Industrial,54.03
Oregon,Albany,Soil,Solid Waste,-74.88
Oregon,Albany,Water,Urban Activities,56.85
Oregon,Albany,Air,Groundwater,-70.8
Oregon,Albany,Soil,Chemical,-69.59
Georgia,Portland,Water,Groundwater,61.04
Georgia,Portland,Air,Chemical,-65.98
Georgia,Portland,Soil,Surface water,75.2
Georgia,Portland,Water,Light,-48.55
Georgia,Portland,Air,Thermal,81.66
Georgia,Portland,Soil,Noise,-42.19
Georgia,Portland,Water,Inorganic Fertilizers,-40.67
Georgia,Portland,Air,Industrial,-40.28
Georgia,Portland,Soil,Solid Waste,93.51
Georgia,Portland,Water,Urban Activities,-35.55
Georgia,Portland,Air,Groundwater,-33.94
Georgia,Portland,Soil,Chemical,-31.29
Oregon,Redmond,Water,Groundwater,-29.19
Oregon,Redmond,Air,Chemical,-28.57
Oregon,Redmond,Soil,Surface water,-27.06
Oregon,Redmond,Water,Light,-27.37
Oregon,Redmond,Air,Thermal,-22.15
Oregon,Redmond,Soil,Noise,-21.54
Oregon,Redmond,Water,Inorganic Fertilizers,-20.8
Oregon,Redmond,Air,Industrial,-14.71
Oregon,Redmond,Soil,Solid Waste,-5.01
Oregon,Redmond,Water,Urban Activities,-4.57
Oregon,Redmond,Air,Groundwater,-3.0
Oregon,Redmond,Soil,Chemical,-2.39
