State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Florida,Tampa,2020,Soil,Inorganic Fertilizers,3.19
Florida,Tampa,2020,Air,Inferior Irrigation,4.81
Florida,Tampa,2020,Water,Solid Waste,5.24
Florida,Tampa,2020,Soil,Industrial,3.33
Florida,Tampa,2020,Air,Noise,10.75
Florida,Tampa,2020,Water,Light,13.86
Florida,Tampa,2020,Soil,Thermal,16.98
Florida,Tampa,2020,Air,Oxygen-depletion,28.36
Florida,Tampa,2020,Water,Surface water,29.65
Florida,Tampa,2020,Soil,Groundwater,30.64
Florida,Tampa,2020,Air,Chemical,34.19
Florida,Tampa,2020,Water,Inorganic Fertilizers,-84.84
Michigan,Fort Lauderdale,2021,Soil,Inorganic Fertilizers,47.08
Michigan,Fort Lauderdale,2021,Air,Inferior Irrigation,-79.14
Michigan,Fort Lauderdale,2021,Water,Solid Waste,-78.12
Michigan,Fort Lauderdale,2021,Soil,Industrial,51.37
Michigan,Fort Lauderdale,2021,Air,Noise,52.79
Michigan,Fort Lauderdale,2021,Water,Light,52.21
Michigan,Fort Lauderdale,2021,Soil,Thermal,53.3
Michigan,Fort Lauderdale,2021,Air,Oxygen-depletion,55.13
Michigan,Fort Lauderdale,2021,Water,Surface water,-72.63
Michigan,Fort Lauderdale,2021,Soil,Groundwater,-74.29
Michigan,Fort Lauderdale,2021,Air,Chemical,-70.52
Michigan,Fort Lauderdale,2021,Water,Inorganic Fertilizers,58.96
Florida,Port Huron,2019,Soil,Inorganic Fertilizers,59.79
Florida,Port Huron,2019,Air,Inferior Irrigation,53.54
Florida,Port Huron,2019,Water,Solid Waste,60.41
Florida,Port Huron,2019,Soil,Industrial,-62.65
Florida,Port Huron,2019,Air,Noise,67.2
Florida,Port Huron,2019,Water,Light,68.47
Florida,Port Huron,2019,Soil,Thermal,-62.42
Florida,Port Huron,2019,Air,Oxygen-depletion,69.99
Florida,Port Huron,2019,Water,Surface water,-54.41
Florida,Port Huron,2019,Soil,Groundwater,-51.64
Florida,Port Huron,2019,Air,Chemical,78.6
Florida,Port Huron,2019,Water,Inorganic Fertilizers,-50.22
Michigan,Flint,2020,Soil,Inorganic Fertilizers,82.93
Michigan,Flint,2020,Air,Inferior Irrigation,86.13
Michigan,Flint,2020,Water,Solid Waste,-40.72
Michigan,Flint,2020,Soil,Industrial,92.09
Michigan,Flint,2020,Air,Noise,-35.73
Michigan,Flint,2020,Water,Light,96.64
Michigan,Flint,2020,Soil,Thermal,-27.64
Michigan,Flint,2020,Air,Oxygen-depletion,-26.46
Michigan,Flint,2020,Water,Surface water,-27.53
Michigan,Flint,2020,Soil,Groundwater,-22.13
Michigan,Flint,2020,Air,Chemical,-17.47
Michigan,Flint,2020,Water,Inorganic Fertilizers,-6.68
