Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2019,Q3,Dairy,Yoghurt,132.0
Export,2019,Q3,Meat,Cheese,648.07
Export,2019,Q3,Dairy,Milk,272.17
Export,2019,Q3,Meat,Lamb,915.18
Export,2019,Q3,Dairy,Beef,895.64
Export,2019,Q3,Meat,Pork,153.67
Export,2017,Q3,Dairy,Yoghurt,922.84
Export,2017,Q3,Meat,Cheese,282.75
Export,2017,Q3,Dairy,Milk,667.74
Export,2017,Q3,Meat,Lamb,33.42
Export,2017,Q3,Dairy,Beef,548.54
Export,2017,Q3,Meat,Pork,429.56
Export,2019,Q3,Dairy,Yoghurt,690.81
Export,2019,Q3,Meat,Cheese,313.91
Export,2019,Q3,Dairy,Milk,573.29
Export,2019,Q3,Meat,Lamb,970.6
Export,2019,Q3,Dairy,Beef,718.16
Export,2019,Q3,Meat,Pork,91.69
Export,2017,Q3,Dairy,Yoghurt,222.56
Export,2017,Q3,Meat,Cheese,224.06
Export,2017,Q3,Dairy,Milk,608.82
Export,2017,Q3,Meat,Lamb,100.57
Export,2017,Q3,Dairy,Beef,247.34
Export,2017,Q3,Meat,Pork,767.72
