Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2015,Q2,Beverage,Tea,517.56
Import,2015,Q2,Dairy,Coffee,264.46
Import,2015,Q2,Beverage,Juice,401.9
Import,2015,Q2,Dairy,Milk,401.52
Import,2015,Q2,Beverage,Yoghurt,276.0
Import,2015,Q2,Dairy,Cheese,286.67
Import,2019,Q2,Beverage,Tea,546.94
Import,2019,Q2,Dairy,Coffee,931.89
Import,2019,Q2,Beverage,Juice,301.85
Import,2019,Q2,Dairy,Milk,687.22
Import,2019,Q2,Beverage,Yoghurt,690.5
Import,2019,Q2,Dairy,Cheese,306.87
Import,2015,Q2,Beverage,Tea,577.22
Import,2015,Q2,Dairy,Coffee,67.95
Import,2015,Q2,Beverage,Juice,466.44
Import,2015,Q2,Dairy,Milk,598.0
Import,2015,Q2,Beverage,Yoghurt,607.93
Import,2015,Q2,Dairy,Cheese,354.0
Import,2019,Q2,Beverage,Tea,99.63
Import,2019,Q2,Dairy,Coffee,997.01
Import,2019,Q2,Beverage,Juice,488.23
Import,2019,Q2,Dairy,Milk,499.29
Import,2019,Q2,Beverage,Yoghurt,889.71
Import,2019,Q2,Dairy,Cheese,378.35
