Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q2,May,Massachusetts,Cambridge,0.34
Production,Workshop,Q3,April,Florida,Boston,4.19
Production,Workshop,Q1,July,Massachusetts,Tampa,5.71
Production,Workshop,Q2,September,Florida,Cambridge,6.26
Production,Workshop,Q3,August,Massachusetts,Boston,9.06
Production,Workshop,Q1,February,Florida,Tampa,9.64
Production,Workshop,Q2,January,Massachusetts,Cambridge,9.52
Production,Workshop,Q3,May,Florida,Boston,15.22
Production,Workshop,Q1,April,Massachusetts,Tampa,16.82
Residential,Factory,Q2,May,Massachusetts,Cambridge,17.34
Residential,Factory,Q3,April,Florida,Boston,20.15
Residential,Factory,Q1,July,Massachusetts,Tampa,21.23
Residential,Factory,Q2,September,Florida,Cambridge,22.09
Residential,Factory,Q3,August,Massachusetts,Boston,23.52
Residential,Factory,Q1,February,Florida,Tampa,25.79
Residential,Factory,Q2,January,Massachusetts,Cambridge,27.65
Residential,Factory,Q3,May,Florida,Boston,28.08
Residential,Factory,Q1,April,Massachusetts,Tampa,31.67
Production,Apartment,Q2,May,Massachusetts,Cambridge,40.62
Production,Apartment,Q3,April,Florida,Boston,44.33
Production,Apartment,Q1,July,Massachusetts,Tampa,45.02
Production,Apartment,Q2,September,Florida,Cambridge,46.47
Production,Apartment,Q3,August,Massachusetts,Boston,45.14
Production,Apartment,Q1,February,Florida,Tampa,53.44
Production,Apartment,Q2,January,Massachusetts,Cambridge,60.0
Production,Apartment,Q3,May,Florida,Boston,61.61
Production,Apartment,Q1,April,Massachusetts,Tampa,62.15
Residential,Hotel,Q2,May,Massachusetts,Cambridge,62.55
Residential,Hotel,Q3,April,Florida,Boston,62.48
Residential,Hotel,Q1,July,Massachusetts,Tampa,67.82
Residential,Hotel,Q2,September,Florida,Cambridge,68.89
Residential,Hotel,Q3,August,Massachusetts,Boston,69.4
Residential,Hotel,Q1,February,Florida,Tampa,72.93
Residential,Hotel,Q2,January,Massachusetts,Cambridge,73.55
Residential,Hotel,Q3,May,Florida,Boston,74.45
Residential,Hotel,Q1,April,Massachusetts,Tampa,74.49
Production,House,Q2,May,Massachusetts,Cambridge,76.3
Production,House,Q3,April,Florida,Boston,79.74
Production,House,Q1,July,Massachusetts,Tampa,80.39
Production,House,Q2,September,Florida,Cambridge,83.5
Production,House,Q3,August,Massachusetts,Boston,87.59
Production,House,Q1,February,Florida,Tampa,88.73
Production,House,Q2,January,Massachusetts,Cambridge,90.04
Production,House,Q3,May,Florida,Boston,98.14
Production,House,Q1,April,Massachusetts,Tampa,98.2
