Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Apartment,Q2,May,Massachusetts,Lenox,5.59
Residential,Apartment,Q4,June,Georgia,Boston,5.92
Residential,Apartment,Q2,April,Massachusetts,Albany,7.66
Residential,Apartment,Q4,December,Georgia,Columbus,6.06
Residential,Apartment,Q2,November,Massachusetts,Lenox,9.52
Residential,Apartment,Q4,October,Georgia,Boston,10.68
Production,Hotel,Q2,May,Massachusetts,Lenox,11.61
Production,Hotel,Q4,June,Georgia,Boston,13.93
Production,Hotel,Q2,April,Massachusetts,Albany,15.45
Production,Hotel,Q4,December,Georgia,Columbus,16.89
Production,Hotel,Q2,November,Massachusetts,Lenox,21.93
Production,Hotel,Q4,October,Georgia,Boston,23.98
Service,House,Q2,May,Massachusetts,Lenox,25.39
Service,House,Q4,June,Georgia,Boston,28.68
Service,House,Q2,April,Massachusetts,Albany,29.78
Service,House,Q4,December,Georgia,Columbus,30.43
Service,House,Q2,November,Massachusetts,Lenox,31.89
Service,House,Q4,October,Georgia,Boston,33.05
Residential,Workshop,Q2,May,Massachusetts,Lenox,33.06
Residential,Workshop,Q4,June,Georgia,Boston,35.06
Residential,Workshop,Q2,April,Massachusetts,Albany,36.19
Residential,Workshop,Q4,December,Georgia,Columbus,33.85
Residential,Workshop,Q2,November,Massachusetts,Lenox,33.51
Residential,Workshop,Q4,October,Georgia,Boston,34.82
Production,Factory,Q2,May,Massachusetts,Lenox,41.2
Production,Factory,Q4,June,Georgia,Boston,42.43
Production,Factory,Q2,April,Massachusetts,Albany,45.37
Production,Factory,Q4,December,Georgia,Columbus,48.6
Production,Factory,Q2,November,Massachusetts,Lenox,55.93
Production,Factory,Q4,October,Georgia,Boston,57.89
Service,School,Q2,May,Massachusetts,Lenox,61.45
Service,School,Q4,June,Georgia,Boston,63.49
Service,School,Q2,April,Massachusetts,Albany,63.89
Service,School,Q4,December,Georgia,Columbus,64.12
Service,School,Q2,November,Massachusetts,Lenox,68.31
Service,School,Q4,October,Georgia,Boston,71.51
Residential,Hospital,Q2,May,Massachusetts,Lenox,73.6
Residential,Hospital,Q4,June,Georgia,Boston,77.93
Residential,Hospital,Q2,April,Massachusetts,Albany,80.14
Residential,Hospital,Q4,December,Georgia,Columbus,87.56
Residential,Hospital,Q2,November,Massachusetts,Lenox,88.89
Residential,Hospital,Q4,October,Georgia,Boston,95.71
