State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Michigan,Port Huron,Air,Noise,1.0
Michigan,Port Huron,Water,Light,1.78
Michigan,Port Huron,Air,Thermal,3.95
Michigan,Port Huron,Water,Groundwater,6.36
Michigan,Port Huron,Air,Oxygen-depletion,9.15
Michigan,Port Huron,Water,Surface water,11.4
Michigan,Port Huron,Air,Chemical,12.76
Michigan,Port Huron,Water,Noise,15.83
Florida,Detroit,Air,Noise,15.86
Florida,Detroit,Water,Light,23.93
Florida,Detroit,Air,Thermal,25.15
Florida,Detroit,Water,Groundwater,-96.75
Florida,Detroit,Air,Oxygen-depletion,-89.58
Florida,Detroit,Water,Surface water,-88.36
Florida,Detroit,Air,Chemical,-87.8
Florida,Detroit,Water,Noise,42.1
California,Flint,Air,Noise,42.75
California,Flint,Water,Light,-84.24
California,Flint,Air,Thermal,-84.51
California,Flint,Water,Groundwater,43.12
California,Flint,Air,Oxygen-depletion,47.54
California,Flint,Water,Surface water,-1.8
California,Flint,Air,Chemical,-79.11
California,Flint,Water,Noise,-79.19
Michigan,Tampa,Air,Noise,-77.84
Michigan,Tampa,Water,Light,-79.1
Michigan,Tampa,Air,Thermal,57.23
Michigan,Tampa,Water,Groundwater,60.88
Michigan,Tampa,Air,Oxygen-depletion,-67.02
Michigan,Tampa,Water,Surface water,65.23
Michigan,Tampa,Air,Chemical,-62.85
Michigan,Tampa,Water,Noise,-60.62
Florida,Fort Lauderdale,Air,Noise,-59.64
Florida,Fort Lauderdale,Water,Light,-60.23
Florida,Fort Lauderdale,Air,Thermal,-60.31
Florida,Fort Lauderdale,Water,Groundwater,78.73
Florida,Fort Lauderdale,Air,Oxygen-depletion,78.56
Florida,Fort Lauderdale,Water,Surface water,-47.6
Florida,Fort Lauderdale,Air,Chemical,83.3
Florida,Fort Lauderdale,Water,Noise,-45.91
California,Berkeley,Air,Noise,-40.89
California,Berkeley,Water,Light,91.4
California,Berkeley,Air,Thermal,93.96
California,Berkeley,Water,Groundwater,94.0
California,Berkeley,Air,Oxygen-depletion,-34.4
California,Berkeley,Water,Surface water,-32.58
California,Berkeley,Air,Chemical,-22.44
California,Berkeley,Water,Noise,-22.61
Michigan,Malibu,Air,Noise,-20.51
Michigan,Malibu,Water,Light,-19.55
Michigan,Malibu,Air,Thermal,-20.1
Michigan,Malibu,Water,Groundwater,-14.97
Michigan,Malibu,Air,Oxygen-depletion,-11.19
Michigan,Malibu,Water,Surface water,-5.66
Michigan,Malibu,Air,Chemical,-2.43
Michigan,Malibu,Water,Noise,-1.96
