Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2020,Dairy,Yoghurt,264.68
Export,2020,Meat,Butter,17.1
Export,2020,Beverage,Pork,403.81
Export,2020,Dairy,Camel,149.84
Export,2020,Meat,Beef,151.33
Export,2020,Beverage,Tea,25.17
Export,2020,Dairy,Coffee,428.56
Export,2020,Meat,Juice,174.07
Export,2020,Beverage,Yoghurt,432.16
Export,2021,Dairy,Yoghurt,441.77
Export,2021,Meat,Butter,443.1
Export,2021,Beverage,Pork,190.7
Export,2021,Dairy,Camel,580.65
Export,2021,Meat,Beef,203.53
Export,2021,Beverage,Tea,715.62
Export,2021,Dairy,Coffee,851.86
Export,2021,Meat,Juice,214.31
Export,2021,Beverage,Yoghurt,987.42
Export,2020,Dairy,Yoghurt,991.66
Export,2020,Meat,Butter,737.6
Export,2020,Beverage,Pork,226.68
Export,2020,Dairy,Camel,611.1
Export,2020,Meat,Beef,231.27
Export,2020,Beverage,Tea,368.78
Export,2020,Dairy,Coffee,762.77
Export,2020,Meat,Juice,379.96
Export,2020,Beverage,Yoghurt,380.04
