State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Oregon,Salem,Soil,Urban Activities,4.69
Oregon,Salem,Air,Solid Waste,23.84
Oregon,Salem,Soil,Industrial,27.92
Oregon,Salem,Air,Light,-95.59
Oregon,Salem,Soil,Thermal,-92.15
Oregon,Salem,Air,Noise,-85.17
Maryland,Redmond,Soil,Urban Activities,-85.62
Maryland,Redmond,Air,Solid Waste,-83.43
Maryland,Redmond,Soil,Industrial,-76.1
Maryland,Redmond,Air,Light,57.87
Maryland,Redmond,Soil,Thermal,-70.48
Maryland,Redmond,Air,Noise,61.52
Oregon,Baltimore,Soil,Urban Activities,-60.83
Oregon,Baltimore,Air,Solid Waste,73.28
Oregon,Baltimore,Soil,Industrial,81.12
Oregon,Baltimore,Air,Light,82.39
Oregon,Baltimore,Soil,Thermal,86.33
Oregon,Baltimore,Air,Noise,-37.06
Maryland,Aberdeen,Soil,Urban Activities,93.87
Maryland,Aberdeen,Air,Solid Waste,-26.1
Maryland,Aberdeen,Soil,Industrial,-26.42
Maryland,Aberdeen,Air,Light,-26.86
Maryland,Aberdeen,Soil,Thermal,-12.62
Maryland,Aberdeen,Air,Noise,-5.0
