Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2019,Florida,Tampa,Temperature,11-20,0.47
2019,Florida,Tampa,Wind,31-40,1.09
2019,Florida,Tampa,Humidity,0-10,2.79
2019,Florida,Tampa,Temperature,Storm,2.98
2019,Florida,Tampa,Wind,Breeze,4.07
2019,Florida,Tampa,Humidity,High,0.66
2019,Florida,Tampa,Temperature,Low,6.64
2019,Florida,Tampa,Wind,11-20,7.58
2019,Florida,Tampa,Humidity,31-40,8.89
2017,Massachusetts,Fort Lauderdale,Temperature,11-20,9.05
2017,Massachusetts,Fort Lauderdale,Wind,31-40,10.46
2017,Massachusetts,Fort Lauderdale,Humidity,0-10,9.26
2017,Massachusetts,Fort Lauderdale,Temperature,Storm,11.94
2017,Massachusetts,Fort Lauderdale,Wind,Breeze,7.54
2017,Massachusetts,Fort Lauderdale,Humidity,High,14.81
2017,Massachusetts,Fort Lauderdale,Temperature,Low,10.86
2017,Massachusetts,Fort Lauderdale,Wind,11-20,16.63
2017,Massachusetts,Fort Lauderdale,Humidity,31-40,17.23
2019,Florida,Boston,Temperature,11-20,17.59
2019,Florida,Boston,Wind,31-40,13.86
2019,Florida,Boston,Humidity,0-10,20.07
2019,Florida,Boston,Temperature,Storm,21.09
2019,Florida,Boston,Wind,Breeze,20.54
2019,Florida,Boston,Humidity,High,23.91
2019,Florida,Boston,Temperature,Low,23.35
2019,Florida,Boston,Wind,11-20,25.82
2019,Florida,Boston,Humidity,31-40,25.33
2017,Massachusetts,Lenox,Temperature,11-20,25.41
2017,Massachusetts,Lenox,Wind,31-40,25.75
2017,Massachusetts,Lenox,Humidity,0-10,27.78
2017,Massachusetts,Lenox,Temperature,Storm,7.16
2017,Massachusetts,Lenox,Wind,Breeze,7.17
2017,Massachusetts,Lenox,Humidity,High,8.94
2017,Massachusetts,Lenox,Temperature,Low,9.44
2017,Massachusetts,Lenox,Wind,11-20,11.42
2017,Massachusetts,Lenox,Humidity,31-40,7.55
