Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Museum,Q3,September,Minnesota,Rochester,0.88
Culture,Museum,Q4,July,Minnesota,Minneapolis,1.94
Culture,Museum,Q1,August,Minnesota,Rochester,4.62
Culture,Museum,Q3,November,Minnesota,Minneapolis,5.8
Culture,Museum,Q4,December,Minnesota,Rochester,5.32
Culture,Museum,Q1,February,Minnesota,Minneapolis,7.33
Culture,Museum,Q3,January,Minnesota,Rochester,10.46
Culture,Museum,Q4,September,Minnesota,Minneapolis,14.86
Culture,Museum,Q1,July,Minnesota,Rochester,20.16
Service,Theatre,Q3,September,Minnesota,Rochester,21.65
Service,Theatre,Q4,July,Minnesota,Minneapolis,23.3
Service,Theatre,Q1,August,Minnesota,Rochester,24.91
Service,Theatre,Q3,November,Minnesota,Minneapolis,28.8
Service,Theatre,Q4,December,Minnesota,Rochester,30.13
Service,Theatre,Q1,February,Minnesota,Minneapolis,30.83
Service,Theatre,Q3,January,Minnesota,Rochester,31.33
Service,Theatre,Q4,September,Minnesota,Minneapolis,37.23
Service,Theatre,Q1,July,Minnesota,Rochester,38.58
Culture,Concert,Q3,September,Minnesota,Rochester,38.98
Culture,Concert,Q4,July,Minnesota,Minneapolis,40.63
Culture,Concert,Q1,August,Minnesota,Rochester,39.74
Culture,Concert,Q3,November,Minnesota,Minneapolis,42.48
Culture,Concert,Q4,December,Minnesota,Rochester,42.51
Culture,Concert,Q1,February,Minnesota,Minneapolis,43.04
Culture,Concert,Q3,January,Minnesota,Rochester,41.31
Culture,Concert,Q4,September,Minnesota,Minneapolis,46.81
Culture,Concert,Q1,July,Minnesota,Rochester,47.46
Service,Administration,Q3,September,Minnesota,Rochester,43.41
Service,Administration,Q4,July,Minnesota,Minneapolis,49.21
Service,Administration,Q1,August,Minnesota,Rochester,51.55
Service,Administration,Q3,November,Minnesota,Minneapolis,51.17
Service,Administration,Q4,December,Minnesota,Rochester,53.41
Service,Administration,Q1,February,Minnesota,Minneapolis,60.83
Service,Administration,Q3,January,Minnesota,Rochester,61.4
Service,Administration,Q4,September,Minnesota,Minneapolis,62.54
Service,Administration,Q1,July,Minnesota,Rochester,64.56
Culture,Library,Q3,September,Minnesota,Rochester,68.17
Culture,Library,Q4,July,Minnesota,Minneapolis,69.66
Culture,Library,Q1,August,Minnesota,Rochester,70.6
Culture,Library,Q3,November,Minnesota,Minneapolis,70.12
Culture,Library,Q4,December,Minnesota,Rochester,72.12
Culture,Library,Q1,February,Minnesota,Minneapolis,69.34
Culture,Library,Q3,January,Minnesota,Rochester,72.36
Culture,Library,Q4,September,Minnesota,Minneapolis,79.51
Culture,Library,Q1,July,Minnesota,Rochester,82.45
Service,Hospital,Q3,September,Minnesota,Rochester,83.89
Service,Hospital,Q4,July,Minnesota,Minneapolis,85.94
Service,Hospital,Q1,August,Minnesota,Rochester,85.28
Service,Hospital,Q3,November,Minnesota,Minneapolis,90.15
Service,Hospital,Q4,December,Minnesota,Rochester,91.75
Service,Hospital,Q1,February,Minnesota,Minneapolis,91.26
Service,Hospital,Q3,January,Minnesota,Rochester,92.06
Service,Hospital,Q4,September,Minnesota,Minneapolis,95.64
Service,Hospital,Q1,July,Minnesota,Rochester,97.75
