Degree,Gender,Nationality,Year,Language,Value
Degree,Gender,Nationality,Year,Language,Value
PhD,Male,Non-Qatari,2019/2020,Other,130.37
PhD,Male,Non-Qatari,2017/2018,Arabic,262.21
PhD,Male,Non-Qatari,2016/2017,Other,495.35
PhD,Male,Non-Qatari,2021/2022,Arabic,209.96
PhD,Male,Non-Qatari,2015/2016,Other,82.0
PhD,Male,Non-Qatari,2019/2020,Other,179.81
PhD,Male,Non-Qatari,2017/2018,Arabic,370.05
PhD,Male,Non-Qatari,2016/2017,Other,338.49
PhD,Male,Non-Qatari,2021/2022,Arabic,340.59
PhD,Male,Non-Qatari,2015/2016,Other,184.06
PhD,Male,Non-Qatari,2019/2020,Other,217.93
PhD,Male,Non-Qatari,2017/2018,Arabic,378.27
PhD,Male,Non-Qatari,2016/2017,Other,187.97
PhD,Male,Non-Qatari,2021/2022,Arabic,93.16
PhD,Male,Non-Qatari,2015/2016,Other,445.57
