Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2019,Cereals,Seeds,482.74
Import,2019,Beverage,Soybeans,419.31
Import,2019,Cereals,Coffee,483.37
Import,2019,Beverage,Soda,642.7
Import,2019,Cereals,Tea,230.93
Import,2019,Beverage,Seeds,294.58
Import,2017,Cereals,Seeds,584.96
Import,2017,Beverage,Soybeans,680.72
Import,2017,Cereals,Coffee,908.15
Import,2017,Beverage,Soda,334.16
Import,2017,Cereals,Tea,569.22
Import,2017,Beverage,Seeds,590.97
Import,2019,Cereals,Seeds,564.94
Import,2019,Beverage,Soybeans,245.21
Import,2019,Cereals,Coffee,405.89
Import,2019,Beverage,Soda,569.59
Import,2019,Cereals,Tea,572.01
Import,2019,Beverage,Seeds,383.73
