Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Museum,Q3,July,Minnesota,Hastings,1.58
Culture,Museum,Q4,August,Michigan,Port Huron,4.49
Culture,Museum,Q1,October,Minnesota,Hastings,10.15
Culture,Museum,Q3,November,Michigan,Port Huron,11.74
Culture,Museum,Q4,December,Minnesota,Hastings,13.62
Culture,Museum,Q1,January,Michigan,Port Huron,15.98
Culture,Museum,Q3,March,Minnesota,Hastings,18.96
Culture,Museum,Q4,February,Michigan,Port Huron,21.15
Culture,Museum,Q1,July,Minnesota,Hastings,23.81
Residential,Concert,Q3,July,Minnesota,Hastings,24.14
Residential,Concert,Q4,August,Michigan,Port Huron,24.17
Residential,Concert,Q1,October,Minnesota,Hastings,27.15
Residential,Concert,Q3,November,Michigan,Port Huron,28.5
Residential,Concert,Q4,December,Minnesota,Hastings,28.38
Residential,Concert,Q1,January,Michigan,Port Huron,29.63
Residential,Concert,Q3,March,Minnesota,Hastings,32.46
Residential,Concert,Q4,February,Michigan,Port Huron,33.61
Residential,Concert,Q1,July,Minnesota,Hastings,36.81
Culture,Theatre,Q3,July,Minnesota,Hastings,40.31
Culture,Theatre,Q4,August,Michigan,Port Huron,42.98
Culture,Theatre,Q1,October,Minnesota,Hastings,43.73
Culture,Theatre,Q3,November,Michigan,Port Huron,42.58
Culture,Theatre,Q4,December,Minnesota,Hastings,45.56
Culture,Theatre,Q1,January,Michigan,Port Huron,43.38
Culture,Theatre,Q3,March,Minnesota,Hastings,47.55
Culture,Theatre,Q4,February,Michigan,Port Huron,51.59
Culture,Theatre,Q1,July,Minnesota,Hastings,54.71
Residential,Apartment,Q3,July,Minnesota,Hastings,55.95
Residential,Apartment,Q4,August,Michigan,Port Huron,54.42
Residential,Apartment,Q1,October,Minnesota,Hastings,57.54
Residential,Apartment,Q3,November,Michigan,Port Huron,58.57
Residential,Apartment,Q4,December,Minnesota,Hastings,59.54
Residential,Apartment,Q1,January,Michigan,Port Huron,60.13
Residential,Apartment,Q3,March,Minnesota,Hastings,60.07
Residential,Apartment,Q4,February,Michigan,Port Huron,67.92
Residential,Apartment,Q1,July,Minnesota,Hastings,68.4
Culture,House,Q3,July,Minnesota,Hastings,67.93
Culture,House,Q4,August,Michigan,Port Huron,70.95
Culture,House,Q1,October,Minnesota,Hastings,71.99
Culture,House,Q3,November,Michigan,Port Huron,71.52
Culture,House,Q4,December,Minnesota,Hastings,69.96
Culture,House,Q1,January,Michigan,Port Huron,77.14
Culture,House,Q3,March,Minnesota,Hastings,82.38
Culture,House,Q4,February,Michigan,Port Huron,85.34
Culture,House,Q1,July,Minnesota,Hastings,87.61
Residential,Hotel,Q3,July,Minnesota,Hastings,88.15
Residential,Hotel,Q4,August,Michigan,Port Huron,89.02
Residential,Hotel,Q1,October,Minnesota,Hastings,87.0
Residential,Hotel,Q3,November,Michigan,Port Huron,91.49
Residential,Hotel,Q4,December,Minnesota,Hastings,92.69
Residential,Hotel,Q1,January,Michigan,Port Huron,93.09
Residential,Hotel,Q3,March,Minnesota,Hastings,94.73
Residential,Hotel,Q4,February,Michigan,Port Huron,94.05
Residential,Hotel,Q1,July,Minnesota,Hastings,95.55
