Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Maryland,Baltimore,Temperature,0-10,1.64
2017,Maryland,Baltimore,Wind,31-40,3.34
2017,Maryland,Baltimore,Humidity,21-30,3.83
2017,Maryland,Baltimore,Temperature,Storm,3.69
2017,Maryland,Baltimore,Wind,Calm,6.0
2017,Maryland,Baltimore,Humidity,Breeze,5.49
2017,Maryland,Baltimore,Temperature,Low,3.57
2017,Maryland,Baltimore,Wind,High,9.98
2017,Maryland,Baltimore,Humidity,Medium,6.67
2020,Michigan,Columbia,Temperature,0-10,11.71
2020,Michigan,Columbia,Wind,31-40,11.89
2020,Michigan,Columbia,Humidity,21-30,12.92
2020,Michigan,Columbia,Temperature,Storm,14.62
2020,Michigan,Columbia,Wind,Calm,15.48
2020,Michigan,Columbia,Humidity,Breeze,14.08
2020,Michigan,Columbia,Temperature,Low,17.54
2020,Michigan,Columbia,Wind,High,16.18
2020,Michigan,Columbia,Humidity,Medium,19.85
2016,Maryland,Aberdeen,Temperature,0-10,20.9
2016,Maryland,Aberdeen,Wind,31-40,21.99
2016,Maryland,Aberdeen,Humidity,21-30,20.31
2016,Maryland,Aberdeen,Temperature,Storm,20.91
2016,Maryland,Aberdeen,Wind,Calm,23.34
2016,Maryland,Aberdeen,Humidity,Breeze,21.02
2016,Maryland,Aberdeen,Temperature,Low,26.13
2016,Maryland,Aberdeen,Wind,High,24.86
2016,Maryland,Aberdeen,Humidity,Medium,23.31
2017,Michigan,Detroit,Temperature,0-10,22.86
2017,Michigan,Detroit,Wind,31-40,22.7
2017,Michigan,Detroit,Humidity,21-30,23.03
2017,Michigan,Detroit,Temperature,Storm,26.76
2017,Michigan,Detroit,Wind,Calm,24.95
2017,Michigan,Detroit,Humidity,Breeze,26.2
2017,Michigan,Detroit,Temperature,Low,8.84
2017,Michigan,Detroit,Wind,High,9.01
2017,Michigan,Detroit,Humidity,Medium,10.25
2020,Maryland,Flint,Temperature,0-10,11.77
2020,Maryland,Flint,Wind,31-40,12.78
2020,Maryland,Flint,Humidity,21-30,16.5
2020,Maryland,Flint,Temperature,Storm,16.93
2020,Maryland,Flint,Wind,Calm,17.47
2020,Maryland,Flint,Humidity,Breeze,18.54
2020,Maryland,Flint,Temperature,Low,19.05
2020,Maryland,Flint,Wind,High,20.86
2020,Maryland,Flint,Humidity,Medium,22.66
