State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Michigan,Detroit,2017,Soil,Urban Activities,0.81
Michigan,Detroit,2017,Water,Solid Waste,5.43
Michigan,Detroit,2017,Air,Industrial,7.73
Michigan,Detroit,2017,Soil,Inferior Irrigation,13.02
Michigan,Detroit,2017,Water,Groundwater,14.28
Michigan,Detroit,2017,Air,Chemical,14.96
Michigan,Detroit,2017,Soil,Surface water,20.59
Michigan,Detroit,2017,Water,Oxygen-depletion,23.37
Michigan,Detroit,2017,Air,Light,23.94
Michigan,Detroit,2017,Soil,Thermal,25.14
Michigan,Detroit,2017,Water,Noise,26.35
Michigan,Detroit,2017,Air,Urban Activities,32.9
Nevada,Flint,2020,Soil,Urban Activities,32.97
Nevada,Flint,2020,Water,Solid Waste,34.15
Nevada,Flint,2020,Air,Industrial,37.84
Nevada,Flint,2020,Soil,Inferior Irrigation,37.2
Nevada,Flint,2020,Water,Groundwater,42.87
Nevada,Flint,2020,Air,Chemical,43.33
Nevada,Flint,2020,Soil,Surface water,50.67
Nevada,Flint,2020,Water,Oxygen-depletion,51.99
Nevada,Flint,2020,Air,Light,52.66
Nevada,Flint,2020,Soil,Thermal,54.28
Nevada,Flint,2020,Water,Noise,54.45
Nevada,Flint,2020,Air,Urban Activities,55.79
Massachusetts,Port Huron,2022,Soil,Urban Activities,54.21
Massachusetts,Port Huron,2022,Water,Solid Waste,58.93
Massachusetts,Port Huron,2022,Air,Industrial,58.91
Massachusetts,Port Huron,2022,Soil,Inferior Irrigation,60.6
Massachusetts,Port Huron,2022,Water,Groundwater,61.79
Massachusetts,Port Huron,2022,Air,Chemical,65.58
Massachusetts,Port Huron,2022,Soil,Surface water,65.03
Massachusetts,Port Huron,2022,Water,Oxygen-depletion,67.57
Massachusetts,Port Huron,2022,Air,Light,68.54
Massachusetts,Port Huron,2022,Soil,Thermal,70.85
Massachusetts,Port Huron,2022,Water,Noise,72.29
Massachusetts,Port Huron,2022,Air,Urban Activities,85.53
Michigan,Las Vegas,2017,Soil,Urban Activities,86.07
Michigan,Las Vegas,2017,Water,Solid Waste,90.76
Michigan,Las Vegas,2017,Air,Industrial,92.43
Michigan,Las Vegas,2017,Soil,Inferior Irrigation,93.57
Michigan,Las Vegas,2017,Water,Groundwater,94.79
Michigan,Las Vegas,2017,Air,Chemical,96.18
Michigan,Las Vegas,2017,Soil,Surface water,96.0
Michigan,Las Vegas,2017,Water,Oxygen-depletion,98.93
Michigan,Las Vegas,2017,Air,Light,99.87
Michigan,Las Vegas,2017,Soil,Thermal,96.77
Michigan,Las Vegas,2017,Water,Noise,-0.92
Michigan,Las Vegas,2017,Air,Urban Activities,-0.67
Nevada,Reno,2020,Soil,Urban Activities,-97.56
Nevada,Reno,2020,Water,Solid Waste,-96.34
Nevada,Reno,2020,Air,Industrial,-96.88
Nevada,Reno,2020,Soil,Inferior Irrigation,-95.9
Nevada,Reno,2020,Water,Groundwater,-95.96
Nevada,Reno,2020,Air,Chemical,-92.51
Nevada,Reno,2020,Soil,Surface water,-86.46
Nevada,Reno,2020,Water,Oxygen-depletion,-80.53
Nevada,Reno,2020,Air,Light,-78.36
Nevada,Reno,2020,Soil,Thermal,-77.21
Nevada,Reno,2020,Water,Noise,-72.72
Nevada,Reno,2020,Air,Urban Activities,-72.51
Massachusetts,Lenox,2022,Soil,Urban Activities,-69.81
Massachusetts,Lenox,2022,Water,Solid Waste,-64.64
Massachusetts,Lenox,2022,Air,Industrial,-64.93
Massachusetts,Lenox,2022,Soil,Inferior Irrigation,-64.35
Massachusetts,Lenox,2022,Water,Groundwater,-63.97
Massachusetts,Lenox,2022,Air,Chemical,-56.39
Massachusetts,Lenox,2022,Soil,Surface water,-55.9
Massachusetts,Lenox,2022,Water,Oxygen-depletion,-53.45
Massachusetts,Lenox,2022,Air,Light,-46.15
Massachusetts,Lenox,2022,Soil,Thermal,-42.44
Massachusetts,Lenox,2022,Water,Noise,-41.04
Massachusetts,Lenox,2022,Air,Urban Activities,-40.95
Michigan,Cambridge,2017,Soil,Urban Activities,-35.2
Michigan,Cambridge,2017,Water,Solid Waste,-31.0
Michigan,Cambridge,2017,Air,Industrial,-30.28
Michigan,Cambridge,2017,Soil,Inferior Irrigation,-27.58
Michigan,Cambridge,2017,Water,Groundwater,-26.5
Michigan,Cambridge,2017,Air,Chemical,-23.41
Michigan,Cambridge,2017,Soil,Surface water,-21.1
Michigan,Cambridge,2017,Water,Oxygen-depletion,-19.1
Michigan,Cambridge,2017,Air,Light,-18.61
Michigan,Cambridge,2017,Soil,Thermal,-19.13
Michigan,Cambridge,2017,Water,Noise,-11.08
Michigan,Cambridge,2017,Air,Urban Activities,-2.31
