Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Nevada,Boulder City,Humidity,Medium,0.13
2017,Nevada,Boulder City,Wind,Low,1.86
2017,Nevada,Boulder City,Temperature,Calm,1.63
2017,Nevada,Boulder City,Humidity,Storm,1.9
2017,Nevada,Boulder City,Wind,Breeze,4.04
2017,Nevada,Boulder City,Temperature,21-30,4.63
2017,Nevada,Boulder City,Humidity,31-40,6.72
2017,Nevada,Boulder City,Wind,Medium,6.98
2017,Nevada,Boulder City,Temperature,Low,7.88
2021,Georgia,Reno,Humidity,Medium,6.05
2021,Georgia,Reno,Wind,Low,10.6
2021,Georgia,Reno,Temperature,Calm,10.21
2021,Georgia,Reno,Humidity,Storm,11.45
2021,Georgia,Reno,Wind,Breeze,12.59
2021,Georgia,Reno,Temperature,21-30,14.76
2021,Georgia,Reno,Humidity,31-40,7.67
2021,Georgia,Reno,Wind,Medium,16.01
2021,Georgia,Reno,Temperature,Low,17.32
2017,Nevada,Columbus,Humidity,Medium,18.59
2017,Nevada,Columbus,Wind,Low,19.93
2017,Nevada,Columbus,Temperature,Calm,17.74
2017,Nevada,Columbus,Humidity,Storm,15.29
2017,Nevada,Columbus,Wind,Breeze,19.92
2017,Nevada,Columbus,Temperature,21-30,19.35
2017,Nevada,Columbus,Humidity,31-40,24.28
2017,Nevada,Columbus,Wind,Medium,25.3
2017,Nevada,Columbus,Temperature,Low,19.14
2021,Georgia,Albany,Humidity,Medium,27.98
2021,Georgia,Albany,Wind,Low,19.63
2021,Georgia,Albany,Temperature,Calm,4.27
2021,Georgia,Albany,Humidity,Storm,8.34
2021,Georgia,Albany,Wind,Breeze,9.65
2021,Georgia,Albany,Temperature,21-30,14.92
2021,Georgia,Albany,Humidity,31-40,15.31
2021,Georgia,Albany,Wind,Medium,2.23
2021,Georgia,Albany,Temperature,Low,1.16
