State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
California,Berkeley,Soil,Inorganic Fertilizers,2.64
California,Berkeley,Water,Inferior Irrigation,3.17
California,Berkeley,Air,Surface water,21.94
California,Berkeley,Soil,Groundwater,25.3
California,Berkeley,Water,Chemical,26.45
California,Berkeley,Air,Oxygen-depletion,27.65
California,Berkeley,Soil,Light,28.19
California,Berkeley,Water,Noise,31.03
California,Berkeley,Air,Inorganic Fertilizers,34.67
California,Berkeley,Soil,Inferior Irrigation,35.32
California,Berkeley,Water,Surface water,-93.52
California,Berkeley,Air,Groundwater,-93.69
Minnesota,Malibu,Soil,Inorganic Fertilizers,-91.33
Minnesota,Malibu,Water,Inferior Irrigation,-89.59
Minnesota,Malibu,Air,Surface water,-88.56
Minnesota,Malibu,Soil,Groundwater,34.32
Minnesota,Malibu,Water,Chemical,42.04
Minnesota,Malibu,Air,Oxygen-depletion,-85.31
Minnesota,Malibu,Soil,Light,-86.04
Minnesota,Malibu,Water,Noise,-86.06
Minnesota,Malibu,Air,Inorganic Fertilizers,-81.29
Minnesota,Malibu,Soil,Inferior Irrigation,47.53
Minnesota,Malibu,Water,Surface water,48.04
Minnesota,Malibu,Air,Groundwater,-76.28
California,Rochester,Soil,Inorganic Fertilizers,-74.46
California,Rochester,Water,Inferior Irrigation,55.16
California,Rochester,Air,Surface water,-72.12
California,Rochester,Soil,Groundwater,57.15
California,Rochester,Water,Chemical,-72.35
California,Rochester,Air,Oxygen-depletion,59.01
California,Rochester,Soil,Light,-69.0
California,Rochester,Water,Noise,61.03
California,Rochester,Air,Inorganic Fertilizers,62.95
California,Rochester,Soil,Inferior Irrigation,-65.17
California,Rochester,Water,Surface water,-73.93
California,Rochester,Air,Groundwater,60.6
Minnesota,Hastings,Soil,Inorganic Fertilizers,61.45
Minnesota,Hastings,Water,Inferior Irrigation,-59.59
Minnesota,Hastings,Air,Surface water,74.37
Minnesota,Hastings,Soil,Groundwater,-54.94
Minnesota,Hastings,Water,Chemical,-51.59
Minnesota,Hastings,Air,Oxygen-depletion,79.05
Minnesota,Hastings,Soil,Light,-48.2
Minnesota,Hastings,Water,Noise,81.64
Minnesota,Hastings,Air,Inorganic Fertilizers,82.29
Minnesota,Hastings,Soil,Inferior Irrigation,-9.35
Minnesota,Hastings,Water,Surface water,81.23
Minnesota,Hastings,Air,Groundwater,-43.14
California,Minneapolis,Soil,Inorganic Fertilizers,-42.98
California,Minneapolis,Water,Inferior Irrigation,91.6
California,Minneapolis,Air,Surface water,94.83
California,Minneapolis,Soil,Groundwater,-33.4
California,Minneapolis,Water,Chemical,97.32
California,Minneapolis,Air,Oxygen-depletion,-30.97
California,Minneapolis,Soil,Light,-25.76
California,Minneapolis,Water,Noise,-25.68
California,Minneapolis,Air,Inorganic Fertilizers,-19.07
California,Minneapolis,Soil,Inferior Irrigation,-9.13
California,Minneapolis,Water,Surface water,-3.38
California,Minneapolis,Air,Groundwater,-2.13
