State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Georgia,Albany,Soil,Industrial,0.42
Georgia,Albany,Air,Inorganic Fertilizers,3.93
Georgia,Albany,Water,Urban Activities,8.3
Georgia,Albany,Soil,Noise,9.09
Georgia,Albany,Air,Thermal,10.53
Georgia,Albany,Water,Light,9.91
Georgia,Albany,Soil,Oxygen-depletion,11.76
Georgia,Albany,Air,Chemical,10.15
Georgia,Albany,Water,Groundwater,20.4
Georgia,Albany,Soil,Surface water,-97.02
Georgia,Albany,Air,Industrial,-95.86
Georgia,Albany,Water,Inorganic Fertilizers,-90.83
Nevada,Washington,Soil,Industrial,-89.65
Nevada,Washington,Air,Inorganic Fertilizers,-85.12
Nevada,Washington,Water,Urban Activities,44.31
Nevada,Washington,Soil,Noise,45.93
Nevada,Washington,Air,Thermal,-82.31
Nevada,Washington,Water,Light,-80.45
Nevada,Washington,Soil,Oxygen-depletion,-79.74
Nevada,Washington,Air,Chemical,56.41
Nevada,Washington,Water,Groundwater,-70.14
Nevada,Washington,Soil,Surface water,60.77
Nevada,Washington,Air,Industrial,-66.29
Nevada,Washington,Water,Inorganic Fertilizers,-65.02
Georgia,Columbus,Soil,Industrial,65.86
Georgia,Columbus,Air,Inorganic Fertilizers,-63.6
Georgia,Columbus,Water,Urban Activities,67.93
Georgia,Columbus,Soil,Noise,66.76
Georgia,Columbus,Air,Thermal,70.4
Georgia,Columbus,Water,Light,71.56
Georgia,Columbus,Soil,Oxygen-depletion,-56.99
Georgia,Columbus,Air,Chemical,-55.57
Georgia,Columbus,Water,Groundwater,73.88
Georgia,Columbus,Soil,Surface water,-54.66
Georgia,Columbus,Air,Industrial,77.85
Georgia,Columbus,Water,Inorganic Fertilizers,-46.91
Nevada,Reno,Soil,Industrial,-46.52
Nevada,Reno,Air,Inorganic Fertilizers,-43.93
Nevada,Reno,Water,Urban Activities,86.38
Nevada,Reno,Soil,Noise,-41.47
Nevada,Reno,Air,Thermal,0.02
Nevada,Reno,Water,Light,89.98
Nevada,Reno,Soil,Oxygen-depletion,-37.23
Nevada,Reno,Air,Chemical,93.37
Nevada,Reno,Water,Groundwater,94.85
Nevada,Reno,Soil,Surface water,94.34
Nevada,Reno,Air,Industrial,-30.57
Nevada,Reno,Water,Inorganic Fertilizers,-29.27
Georgia,Las Vegas,Soil,Industrial,-26.31
Georgia,Las Vegas,Air,Inorganic Fertilizers,-19.4
Georgia,Las Vegas,Water,Urban Activities,-18.28
Georgia,Las Vegas,Soil,Noise,-17.02
Georgia,Las Vegas,Air,Thermal,-16.92
Georgia,Las Vegas,Water,Light,-17.84
Georgia,Las Vegas,Soil,Oxygen-depletion,-14.43
Georgia,Las Vegas,Air,Chemical,-12.93
Georgia,Las Vegas,Water,Groundwater,-10.1
Georgia,Las Vegas,Soil,Surface water,-7.23
Georgia,Las Vegas,Air,Industrial,-4.49
Georgia,Las Vegas,Water,Inorganic Fertilizers,-1.71
