Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Illinois,Champaign,Wind,Storm,0.93
2017,Illinois,Champaign,Temperature,Calm,0.98
2017,Illinois,Champaign,Humidity,21-30,2.54
2017,Illinois,Champaign,Wind,0-10,3.83
2017,Illinois,Champaign,Temperature,11-20,3.88
2017,Illinois,Champaign,Humidity,High,3.13
2017,Illinois,Champaign,Wind,Medium,2.18
2017,Illinois,Champaign,Temperature,Low,5.0
2017,Illinois,Champaign,Humidity,Storm,8.17
2015,Maryland,Springfield,Wind,Storm,9.67
2015,Maryland,Springfield,Temperature,Calm,10.05
2015,Maryland,Springfield,Humidity,21-30,9.15
2015,Maryland,Springfield,Wind,0-10,10.42
2015,Maryland,Springfield,Temperature,11-20,13.87
2015,Maryland,Springfield,Humidity,High,13.88
2015,Maryland,Springfield,Wind,Medium,11.54
2015,Maryland,Springfield,Temperature,Low,16.26
2015,Maryland,Springfield,Humidity,Storm,17.49
2019,Illinois,Aberdeen,Wind,Storm,18.71
2019,Illinois,Aberdeen,Temperature,Calm,12.0
2019,Illinois,Aberdeen,Humidity,21-30,20.53
2019,Illinois,Aberdeen,Wind,0-10,20.11
2019,Illinois,Aberdeen,Temperature,11-20,22.39
2019,Illinois,Aberdeen,Humidity,High,23.93
2019,Illinois,Aberdeen,Wind,Medium,23.46
2019,Illinois,Aberdeen,Temperature,Low,23.53
2019,Illinois,Aberdeen,Humidity,Storm,23.73
2017,Maryland,Baltimore,Wind,Storm,27.61
2017,Maryland,Baltimore,Temperature,Calm,20.78
2017,Maryland,Baltimore,Humidity,21-30,21.79
2017,Maryland,Baltimore,Wind,0-10,27.12
2017,Maryland,Baltimore,Temperature,11-20,23.1
2017,Maryland,Baltimore,Humidity,High,23.41
2017,Maryland,Baltimore,Wind,Medium,6.66
2017,Maryland,Baltimore,Temperature,Low,7.57
2017,Maryland,Baltimore,Humidity,Storm,7.32
2015,Illinois,Columbia,Wind,Storm,10.58
2015,Illinois,Columbia,Temperature,Calm,11.49
2015,Illinois,Columbia,Humidity,21-30,0.1
2015,Illinois,Columbia,Wind,0-10,15.03
2015,Illinois,Columbia,Temperature,11-20,0.02
2015,Illinois,Columbia,Humidity,High,5.79
2015,Illinois,Columbia,Wind,Medium,19.75
2015,Illinois,Columbia,Temperature,Low,1.15
2015,Illinois,Columbia,Humidity,Storm,2.97
