Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2016,Cereals,Wheat,520.08
Import,2016,Meat,Oats,655.77
Import,2016,Cereals,Soybeans,528.19
Import,2016,Meat,Chicken,664.97
Import,2016,Cereals,Duck,543.55
Import,2016,Meat,Pork,544.38
Import,2021,Cereals,Wheat,931.68
Import,2021,Meat,Oats,932.83
Import,2021,Cereals,Soybeans,551.61
Import,2021,Meat,Chicken,173.65
Import,2021,Cereals,Duck,47.99
Import,2021,Meat,Pork,305.71
Import,2018,Cereals,Wheat,313.35
Import,2018,Meat,Oats,586.26
Import,2018,Cereals,Soybeans,718.77
Import,2018,Meat,Chicken,847.06
Import,2018,Cereals,Duck,339.91
Import,2018,Meat,Pork,86.08
Import,2016,Cereals,Wheat,866.51
Import,2016,Meat,Oats,105.21
Import,2016,Cereals,Soybeans,245.67
Import,2016,Meat,Chicken,886.63
Import,2016,Cereals,Duck,377.8
Import,2016,Meat,Pork,382.16
