Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Minnesota,Hastings,Temperature,31-40,0.59
2018,Minnesota,Hastings,Wind,21-30,1.48
2018,Minnesota,Hastings,Humidity,Calm,3.55
2018,Minnesota,Hastings,Temperature,Breeze,4.86
2018,Minnesota,Hastings,Wind,Low,5.82
2018,Minnesota,Hastings,Humidity,Medium,6.26
2018,Minnesota,Hastings,Temperature,High,5.67
2018,Minnesota,Hastings,Wind,31-40,3.73
2018,Minnesota,Hastings,Humidity,21-30,6.66
2022,Oregon,Minneapolis,Temperature,31-40,10.42
2022,Oregon,Minneapolis,Wind,21-30,11.95
2022,Oregon,Minneapolis,Humidity,Calm,11.67
2022,Oregon,Minneapolis,Temperature,Breeze,13.61
2022,Oregon,Minneapolis,Wind,Low,14.38
2022,Oregon,Minneapolis,Humidity,Medium,11.71
2022,Oregon,Minneapolis,Temperature,High,16.34
2022,Oregon,Minneapolis,Wind,31-40,16.76
2022,Oregon,Minneapolis,Humidity,21-30,15.51
2015,Minnesota,Rochester,Temperature,31-40,19.8
2015,Minnesota,Rochester,Wind,21-30,15.06
2015,Minnesota,Rochester,Humidity,Calm,21.36
2015,Minnesota,Rochester,Temperature,Breeze,15.71
2015,Minnesota,Rochester,Wind,Low,23.88
2015,Minnesota,Rochester,Humidity,Medium,24.27
2015,Minnesota,Rochester,Temperature,High,25.87
2015,Minnesota,Rochester,Wind,31-40,26.4
2015,Minnesota,Rochester,Humidity,21-30,26.17
2018,Oregon,Portland,Temperature,31-40,27.95
2018,Oregon,Portland,Wind,21-30,27.45
2018,Oregon,Portland,Humidity,Calm,25.68
2018,Oregon,Portland,Temperature,Breeze,5.84
2018,Oregon,Portland,Wind,Low,25.26
2018,Oregon,Portland,Humidity,Medium,5.26
2018,Oregon,Portland,Temperature,High,5.52
2018,Oregon,Portland,Wind,31-40,26.79
2018,Oregon,Portland,Humidity,21-30,7.1
2022,Minnesota,Redmond,Temperature,31-40,8.03
2022,Minnesota,Redmond,Wind,21-30,8.6
2022,Minnesota,Redmond,Humidity,Calm,9.8
2022,Minnesota,Redmond,Temperature,Breeze,9.55
2022,Minnesota,Redmond,Wind,Low,15.96
2022,Minnesota,Redmond,Humidity,Medium,15.55
2022,Minnesota,Redmond,Temperature,High,5.28
2022,Minnesota,Redmond,Wind,31-40,23.75
2022,Minnesota,Redmond,Humidity,21-30,25.55
