Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q1,March,Michigan,Detroit,5.59
Production,Workshop,Q3,February,Michigan,Detroit,6.79
Production,Workshop,Q4,January,Michigan,Detroit,6.69
Production,Workshop,Q1,July,Michigan,Detroit,10.53
Production,Workshop,Q3,August,Michigan,Detroit,17.93
Production,Workshop,Q4,November,Michigan,Detroit,19.13
Production,Workshop,Q1,October,Michigan,Detroit,20.86
Production,Workshop,Q3,March,Michigan,Detroit,19.9
Production,Workshop,Q4,February,Michigan,Detroit,22.29
Culture,Factory,Q1,March,Michigan,Detroit,23.6
Culture,Factory,Q3,February,Michigan,Detroit,24.9
Culture,Factory,Q4,January,Michigan,Detroit,25.72
Culture,Factory,Q1,July,Michigan,Detroit,24.11
Culture,Factory,Q3,August,Michigan,Detroit,29.04
Culture,Factory,Q4,November,Michigan,Detroit,31.79
Culture,Factory,Q1,October,Michigan,Detroit,31.05
Culture,Factory,Q3,March,Michigan,Detroit,36.46
Culture,Factory,Q4,February,Michigan,Detroit,38.1
Production,Concert,Q1,March,Michigan,Detroit,44.13
Production,Concert,Q3,February,Michigan,Detroit,50.72
Production,Concert,Q4,January,Michigan,Detroit,52.37
Production,Concert,Q1,July,Michigan,Detroit,55.42
Production,Concert,Q3,August,Michigan,Detroit,56.06
Production,Concert,Q4,November,Michigan,Detroit,58.73
Production,Concert,Q1,October,Michigan,Detroit,59.38
Production,Concert,Q3,March,Michigan,Detroit,60.48
Production,Concert,Q4,February,Michigan,Detroit,62.88
Culture,Museum,Q1,March,Michigan,Detroit,67.73
Culture,Museum,Q3,February,Michigan,Detroit,72.95
Culture,Museum,Q4,January,Michigan,Detroit,75.42
Culture,Museum,Q1,July,Michigan,Detroit,76.59
Culture,Museum,Q3,August,Michigan,Detroit,78.01
Culture,Museum,Q4,November,Michigan,Detroit,80.76
Culture,Museum,Q1,October,Michigan,Detroit,81.7
Culture,Museum,Q3,March,Michigan,Detroit,82.59
Culture,Museum,Q4,February,Michigan,Detroit,82.47
Production,Theatre,Q1,March,Michigan,Detroit,88.07
Production,Theatre,Q3,February,Michigan,Detroit,88.84
Production,Theatre,Q4,January,Michigan,Detroit,89.54
Production,Theatre,Q1,July,Michigan,Detroit,90.95
Production,Theatre,Q3,August,Michigan,Detroit,90.4
Production,Theatre,Q4,November,Michigan,Detroit,96.02
Production,Theatre,Q1,October,Michigan,Detroit,97.17
Production,Theatre,Q3,March,Michigan,Detroit,98.4
Production,Theatre,Q4,February,Michigan,Detroit,98.63
