State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Nevada,Boulder City,2015,Water,Oxygen-depletion,-0.6
Nevada,Boulder City,2015,Soil,Groundwater,0.53
Nevada,Boulder City,2015,Air,Industrial,1.93
Nevada,Boulder City,2015,Water,Solid Waste,3.0
Nevada,Boulder City,2015,Soil,Urban Activities,6.73
Nevada,Boulder City,2015,Air,Thermal,15.44
Nevada,Boulder City,2015,Water,Light,18.3
Nevada,Boulder City,2015,Soil,Noise,23.92
Nevada,Boulder City,2015,Air,Oxygen-depletion,-98.2
Massachusetts,Las Vegas,2019,Water,Oxygen-depletion,30.05
Massachusetts,Las Vegas,2019,Soil,Groundwater,-96.32
Massachusetts,Las Vegas,2019,Air,Industrial,33.84
Massachusetts,Las Vegas,2019,Water,Solid Waste,-95.38
Massachusetts,Las Vegas,2019,Soil,Urban Activities,-93.9
Massachusetts,Las Vegas,2019,Air,Thermal,-89.56
Massachusetts,Las Vegas,2019,Water,Light,39.62
Massachusetts,Las Vegas,2019,Soil,Noise,-87.32
Massachusetts,Las Vegas,2019,Air,Oxygen-depletion,-87.61
Nevada,Reno,2016,Water,Oxygen-depletion,-85.49
Nevada,Reno,2016,Soil,Groundwater,-88.05
Nevada,Reno,2016,Air,Industrial,-80.49
Nevada,Reno,2016,Water,Solid Waste,51.42
Nevada,Reno,2016,Soil,Urban Activities,52.74
Nevada,Reno,2016,Air,Thermal,60.38
Nevada,Reno,2016,Water,Light,-68.63
Nevada,Reno,2016,Soil,Noise,62.95
Nevada,Reno,2016,Air,Oxygen-depletion,-65.01
Massachusetts,Boston,2018,Water,Oxygen-depletion,64.87
Massachusetts,Boston,2018,Soil,Groundwater,63.46
Massachusetts,Boston,2018,Air,Industrial,64.73
Massachusetts,Boston,2018,Water,Solid Waste,-61.91
Massachusetts,Boston,2018,Soil,Urban Activities,67.59
Massachusetts,Boston,2018,Air,Thermal,-50.43
Massachusetts,Boston,2018,Water,Light,79.66
Massachusetts,Boston,2018,Soil,Noise,-48.21
Massachusetts,Boston,2018,Air,Oxygen-depletion,-47.65
Nevada,Lenox,2015,Water,Oxygen-depletion,-46.44
Nevada,Lenox,2015,Soil,Groundwater,-45.94
Nevada,Lenox,2015,Air,Industrial,85.13
Nevada,Lenox,2015,Water,Solid Waste,85.57
Nevada,Lenox,2015,Soil,Urban Activities,92.37
Nevada,Lenox,2015,Air,Thermal,93.62
Nevada,Lenox,2015,Water,Light,94.34
Nevada,Lenox,2015,Soil,Noise,93.2
Nevada,Lenox,2015,Air,Oxygen-depletion,96.37
Massachusetts,Cambridge,2019,Water,Oxygen-depletion,97.52
Massachusetts,Cambridge,2019,Soil,Groundwater,-28.19
Massachusetts,Cambridge,2019,Air,Industrial,-23.41
Massachusetts,Cambridge,2019,Water,Solid Waste,-21.1
Massachusetts,Cambridge,2019,Soil,Urban Activities,-14.19
Massachusetts,Cambridge,2019,Air,Thermal,-12.93
Massachusetts,Cambridge,2019,Water,Light,-11.49
Massachusetts,Cambridge,2019,Soil,Noise,-4.89
Massachusetts,Cambridge,2019,Air,Oxygen-depletion,-2.23
