Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2020,Dairy,Cheese,776.63
Import,2020,Meat,Cream,905.69
Import,2020,Cereals,Yoghurt,653.09
Import,2020,Dairy,Chicken,666.11
Import,2020,Meat,Pork,416.11
Import,2020,Cereals,Camel,419.43
Import,2020,Dairy,Soybeans,291.64
Import,2020,Meat,Wheat,165.17
Import,2020,Cereals,Seeds,296.55
Import,2016,Dairy,Cheese,424.33
Import,2016,Meat,Cream,937.3
Import,2016,Cereals,Yoghurt,939.55
Import,2016,Dairy,Chicken,59.2
Import,2016,Meat,Pork,828.04
Import,2016,Cereals,Camel,955.38
Import,2016,Dairy,Soybeans,317.81
Import,2016,Meat,Wheat,572.51
Import,2016,Cereals,Seeds,66.76
Import,2020,Dairy,Cheese,324.74
Import,2020,Meat,Cream,839.3
Import,2020,Cereals,Yoghurt,461.62
Import,2020,Dairy,Chicken,725.02
Import,2020,Meat,Pork,608.07
Import,2020,Cereals,Camel,230.93
Import,2020,Dairy,Soybeans,870.58
Import,2020,Meat,Wheat,249.43
Import,2020,Cereals,Seeds,380.03
