State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Maryland,Columbia,2019,Water,Surface water,-0.6
Maryland,Columbia,2019,Air,Chemical,6.39
Maryland,Columbia,2019,Soil,Oxygen-depletion,6.38
Maryland,Columbia,2019,Water,Groundwater,18.21
Maryland,Columbia,2019,Air,Light,21.25
Maryland,Columbia,2019,Soil,Thermal,28.2
Maryland,Columbia,2019,Water,Inferior Irrigation,30.63
Maryland,Columbia,2019,Air,Industrial,33.7
Maryland,Columbia,2019,Soil,Urban Activities,34.82
Maryland,Columbia,2019,Water,Inorganic Fertilizers,36.17
Maryland,Columbia,2019,Air,Surface water,37.95
Maryland,Columbia,2019,Soil,Chemical,37.07
Georgia,Aberdeen,2022,Water,Surface water,37.97
Georgia,Aberdeen,2022,Air,Chemical,40.19
Georgia,Aberdeen,2022,Soil,Oxygen-depletion,-87.61
Georgia,Aberdeen,2022,Water,Groundwater,41.78
Georgia,Aberdeen,2022,Air,Light,43.15
Georgia,Aberdeen,2022,Soil,Thermal,44.88
Georgia,Aberdeen,2022,Water,Inferior Irrigation,46.79
Georgia,Aberdeen,2022,Air,Industrial,51.19
Georgia,Aberdeen,2022,Soil,Urban Activities,51.87
Georgia,Aberdeen,2022,Water,Inorganic Fertilizers,-77.1
Georgia,Aberdeen,2022,Air,Surface water,53.99
Georgia,Aberdeen,2022,Soil,Chemical,-71.44
Maryland,Columbus,2019,Water,Surface water,64.64
Maryland,Columbus,2019,Air,Chemical,65.22
Maryland,Columbus,2019,Soil,Oxygen-depletion,-62.86
Maryland,Columbus,2019,Water,Groundwater,-60.97
Maryland,Columbus,2019,Air,Light,-57.94
Maryland,Columbus,2019,Soil,Thermal,-55.25
Maryland,Columbus,2019,Water,Inferior Irrigation,73.6
Maryland,Columbus,2019,Air,Industrial,-55.85
Maryland,Columbus,2019,Soil,Urban Activities,75.06
Maryland,Columbus,2019,Water,Inorganic Fertilizers,-50.29
Maryland,Columbus,2019,Air,Surface water,-46.12
Maryland,Columbus,2019,Soil,Chemical,83.76
Georgia,Washington,2022,Water,Surface water,-45.56
Georgia,Washington,2022,Air,Chemical,-44.2
Georgia,Washington,2022,Soil,Oxygen-depletion,-42.41
Georgia,Washington,2022,Water,Groundwater,84.23
Georgia,Washington,2022,Air,Light,88.56
Georgia,Washington,2022,Soil,Thermal,-39.11
Georgia,Washington,2022,Water,Inferior Irrigation,-39.62
Georgia,Washington,2022,Air,Industrial,-36.23
Georgia,Washington,2022,Soil,Urban Activities,93.77
Georgia,Washington,2022,Water,Inorganic Fertilizers,97.73
Georgia,Washington,2022,Air,Surface water,-18.31
Georgia,Washington,2022,Soil,Chemical,-13.65
