Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2018,Meat,Lamb,257.55
Import,2018,Cereals,Chicken,130.53
Import,2018,Beverage,Rice,134.19
Import,2018,Meat,Seeds,134.84
Import,2018,Cereals,Soybeans,648.88
Import,2018,Beverage,Coffee,267.88
Import,2018,Meat,Juice,525.99
Import,2018,Cereals,Lamb,913.26
Import,2018,Beverage,Chicken,530.99
Import,2017,Meat,Lamb,661.46
Import,2017,Cereals,Chicken,153.44
Import,2017,Beverage,Rice,282.0
Import,2017,Meat,Seeds,168.47
Import,2017,Cereals,Soybeans,174.49
Import,2017,Beverage,Coffee,819.82
Import,2017,Meat,Juice,180.77
Import,2017,Cereals,Lamb,180.78
Import,2017,Beverage,Chicken,440.68
Import,2019,Meat,Lamb,696.2
Import,2019,Cereals,Chicken,58.01
Import,2019,Beverage,Rice,705.97
Import,2019,Meat,Seeds,324.3
Import,2019,Cereals,Soybeans,712.74
Import,2019,Beverage,Coffee,843.28
Import,2019,Meat,Juice,844.31
Import,2019,Cereals,Lamb,461.96
Import,2019,Beverage,Chicken,84.25
Import,2018,Meat,Lamb,216.31
Import,2018,Cereals,Chicken,88.01
Import,2018,Beverage,Rice,858.48
Import,2018,Meat,Seeds,990.35
Import,2018,Cereals,Soybeans,353.67
Import,2018,Beverage,Coffee,615.32
Import,2018,Meat,Juice,872.21
Import,2018,Cereals,Lamb,506.85
Import,2018,Beverage,Chicken,383.51
