Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2016,Meat,Pork,387.31
Export,2016,Beverage,Beef,771.61
Export,2016,Dairy,Soda,772.44
Export,2016,Meat,Coffee,913.72
Export,2016,Beverage,Tea,659.87
Export,2016,Dairy,Milk,533.32
Export,2016,Meat,Cheese,153.86
Export,2016,Beverage,Yoghurt,26.03
Export,2016,Dairy,Pork,26.32
Export,2017,Meat,Pork,666.45
Export,2017,Beverage,Beef,670.85
Export,2017,Dairy,Soda,799.71
Export,2017,Meat,Coffee,290.84
Export,2017,Beverage,Tea,301.57
Export,2017,Dairy,Milk,304.3
Export,2017,Meat,Cheese,825.89
Export,2017,Beverage,Yoghurt,700.37
Export,2017,Dairy,Pork,63.46
Export,2016,Meat,Pork,832.95
Export,2016,Beverage,Beef,853.69
Export,2016,Dairy,Soda,477.81
Export,2016,Meat,Coffee,352.77
Export,2016,Beverage,Tea,866.45
Export,2016,Dairy,Milk,228.85
Export,2016,Meat,Cheese,612.73
Export,2016,Beverage,Yoghurt,374.54
Export,2016,Dairy,Pork,505.66
