Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q4,November,Georgia,Washington,5.71
Production,Factory,Q1,October,Georgia,Columbus,6.84
Production,Factory,Q4,December,Georgia,Washington,15.04
Production,Factory,Q1,March,Georgia,Columbus,17.91
Production,Factory,Q4,January,Georgia,Washington,23.67
Production,Factory,Q1,February,Georgia,Columbus,26.47
Culture,Workshop,Q4,November,Georgia,Washington,27.94
Culture,Workshop,Q1,October,Georgia,Columbus,28.48
Culture,Workshop,Q4,December,Georgia,Washington,28.73
Culture,Workshop,Q1,March,Georgia,Columbus,30.3
Culture,Workshop,Q4,January,Georgia,Washington,26.85
Culture,Workshop,Q1,February,Georgia,Columbus,32.25
Production,Theatre,Q4,November,Georgia,Washington,33.01
Production,Theatre,Q1,October,Georgia,Columbus,38.69
Production,Theatre,Q4,December,Georgia,Washington,40.26
Production,Theatre,Q1,March,Georgia,Columbus,50.21
Production,Theatre,Q4,January,Georgia,Washington,51.5
Production,Theatre,Q1,February,Georgia,Columbus,54.76
Culture,Museum,Q4,November,Georgia,Washington,66.0
Culture,Museum,Q1,October,Georgia,Columbus,69.01
Culture,Museum,Q4,December,Georgia,Washington,70.11
Culture,Museum,Q1,March,Georgia,Columbus,71.56
Culture,Museum,Q4,January,Georgia,Washington,74.76
Culture,Museum,Q1,February,Georgia,Columbus,75.9
Production,Concert,Q4,November,Georgia,Washington,76.09
Production,Concert,Q1,October,Georgia,Columbus,79.96
Production,Concert,Q4,December,Georgia,Washington,86.84
Production,Concert,Q1,March,Georgia,Columbus,87.81
Production,Concert,Q4,January,Georgia,Washington,88.09
Production,Concert,Q1,February,Georgia,Columbus,94.82
