Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Maryland,Baltimore,Humidity,High,1.44
2017,Maryland,Baltimore,Temperature,Low,2.61
2017,Maryland,Baltimore,Wind,11-20,3.6
2017,Maryland,Baltimore,Humidity,0-10,4.13
2017,Maryland,Baltimore,Temperature,Breeze,4.37
2017,Maryland,Baltimore,Wind,Storm,5.35
2017,Maryland,Baltimore,Humidity,Calm,4.97
2017,Maryland,Baltimore,Temperature,High,8.37
2017,Maryland,Baltimore,Wind,Low,9.98
2021,Michigan,Aberdeen,Humidity,High,10.38
2021,Michigan,Aberdeen,Temperature,Low,10.41
2021,Michigan,Aberdeen,Wind,11-20,12.92
2021,Michigan,Aberdeen,Humidity,0-10,11.41
2021,Michigan,Aberdeen,Temperature,Breeze,14.6
2021,Michigan,Aberdeen,Wind,Storm,14.65
2021,Michigan,Aberdeen,Humidity,Calm,16.35
2021,Michigan,Aberdeen,Temperature,High,9.05
2021,Michigan,Aberdeen,Wind,Low,18.15
2017,Oregon,Columbia,Humidity,High,19.66
2017,Oregon,Columbia,Temperature,Low,20.94
2017,Oregon,Columbia,Wind,11-20,21.45
2017,Oregon,Columbia,Humidity,0-10,19.67
2017,Oregon,Columbia,Temperature,Breeze,23.21
2017,Oregon,Columbia,Wind,Storm,24.44
2017,Oregon,Columbia,Humidity,Calm,25.77
2017,Oregon,Columbia,Temperature,High,25.8
2017,Oregon,Columbia,Wind,Low,25.11
2021,Maryland,Flint,Humidity,High,23.56
2021,Maryland,Flint,Temperature,Low,21.05
2021,Maryland,Flint,Wind,11-20,26.57
2021,Maryland,Flint,Humidity,0-10,24.48
2021,Maryland,Flint,Temperature,Breeze,25.07
2021,Maryland,Flint,Wind,Storm,25.42
2021,Maryland,Flint,Humidity,Calm,26.09
2021,Maryland,Flint,Temperature,High,27.03
2021,Maryland,Flint,Wind,Low,9.79
2017,Michigan,Detroit,Humidity,High,11.93
2017,Michigan,Detroit,Temperature,Low,0.22
2017,Michigan,Detroit,Wind,11-20,13.68
2017,Michigan,Detroit,Humidity,0-10,13.29
2017,Michigan,Detroit,Temperature,Breeze,13.5
2017,Michigan,Detroit,Wind,Storm,14.18
2017,Michigan,Detroit,Humidity,Calm,15.29
2017,Michigan,Detroit,Temperature,High,16.54
2017,Michigan,Detroit,Wind,Low,18.29
2021,Oregon,Port Huron,Humidity,High,6.97
2021,Oregon,Port Huron,Temperature,Low,6.22
2021,Oregon,Port Huron,Wind,11-20,7.79
2021,Oregon,Port Huron,Humidity,0-10,20.54
2021,Oregon,Port Huron,Temperature,Breeze,21.35
2021,Oregon,Port Huron,Wind,Storm,21.61
2021,Oregon,Port Huron,Humidity,Calm,23.97
2021,Oregon,Port Huron,Temperature,High,7.01
2021,Oregon,Port Huron,Wind,Low,9.65
2017,Maryland,Portland,Humidity,High,9.08
2017,Maryland,Portland,Temperature,Low,3.44
2017,Maryland,Portland,Wind,11-20,9.76
2017,Maryland,Portland,Humidity,0-10,12.19
2017,Maryland,Portland,Temperature,Breeze,15.22
2017,Maryland,Portland,Wind,Storm,4.62
2017,Maryland,Portland,Humidity,Calm,4.07
2017,Maryland,Portland,Temperature,High,7.23
2017,Maryland,Portland,Wind,Low,9.84
2021,Michigan,Redmond,Humidity,High,16.56
2021,Michigan,Redmond,Temperature,Low,18.23
2021,Michigan,Redmond,Wind,11-20,18.06
2021,Michigan,Redmond,Humidity,0-10,6.13
2021,Michigan,Redmond,Temperature,Breeze,20.59
2021,Michigan,Redmond,Wind,Storm,20.37
2021,Michigan,Redmond,Humidity,Calm,20.7
2021,Michigan,Redmond,Temperature,High,25.41
2021,Michigan,Redmond,Wind,Low,26.12
2017,Oregon,Salem,Humidity,High,5.74
2017,Oregon,Salem,Temperature,Low,6.92
2017,Oregon,Salem,Wind,11-20,11.53
2017,Oregon,Salem,Humidity,0-10,13.74
2017,Oregon,Salem,Temperature,Breeze,4.28
2017,Oregon,Salem,Wind,Storm,4.21
2017,Oregon,Salem,Humidity,Calm,1.93
2017,Oregon,Salem,Temperature,High,7.39
2017,Oregon,Salem,Wind,Low,2.07
