Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Massachusetts,Lenox,Humidity,High,2.86
2020,Massachusetts,Lenox,Temperature,Medium,3.68
2020,Massachusetts,Lenox,Wind,Low,3.08
2020,Massachusetts,Lenox,Humidity,11-20,5.67
2020,Massachusetts,Lenox,Temperature,0-10,6.04
2020,Massachusetts,Lenox,Wind,31-40,7.09
2020,Massachusetts,Lenox,Humidity,Breeze,5.6
2020,Massachusetts,Lenox,Temperature,Storm,9.95
2020,Massachusetts,Lenox,Wind,Calm,10.92
2018,California,Cambridge,Humidity,High,4.28
2018,California,Cambridge,Temperature,Medium,12.88
2018,California,Cambridge,Wind,Low,12.34
2018,California,Cambridge,Humidity,11-20,14.2
2018,California,Cambridge,Temperature,0-10,14.67
2018,California,Cambridge,Wind,31-40,14.51
2018,California,Cambridge,Humidity,Breeze,16.9
2018,California,Cambridge,Temperature,Storm,14.53
2018,California,Cambridge,Wind,Calm,19.32
2020,Massachusetts,San Francisco,Humidity,High,20.24
2020,Massachusetts,San Francisco,Temperature,Medium,21.61
2020,Massachusetts,San Francisco,Wind,Low,22.38
2020,Massachusetts,San Francisco,Humidity,11-20,22.71
2020,Massachusetts,San Francisco,Temperature,0-10,21.73
2020,Massachusetts,San Francisco,Wind,31-40,24.0
2020,Massachusetts,San Francisco,Humidity,Breeze,26.69
2020,Massachusetts,San Francisco,Temperature,Storm,26.45
2020,Massachusetts,San Francisco,Wind,Calm,20.84
2018,California,Berkeley,Humidity,High,22.68
2018,California,Berkeley,Temperature,Medium,25.79
2018,California,Berkeley,Wind,Low,27.15
2018,California,Berkeley,Humidity,11-20,9.53
2018,California,Berkeley,Temperature,0-10,14.45
2018,California,Berkeley,Wind,31-40,14.3
2018,California,Berkeley,Humidity,Breeze,14.77
2018,California,Berkeley,Temperature,Storm,15.78
2018,California,Berkeley,Wind,Calm,21.48
