Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q3,August,Massachusetts,Lenox,8.25
Production,Factory,Q2,September,Massachusetts,Lenox,9.57
Production,Factory,Q4,May,Massachusetts,Lenox,13.93
Production,Factory,Q3,June,Massachusetts,Lenox,17.34
Production,Factory,Q2,April,Massachusetts,Lenox,20.41
Production,Factory,Q4,October,Massachusetts,Lenox,24.57
Production,Factory,Q3,December,Massachusetts,Lenox,25.75
Production,Factory,Q2,November,Massachusetts,Lenox,29.55
Production,Factory,Q4,August,Massachusetts,Lenox,31.16
Culture,Workshop,Q3,August,Massachusetts,Lenox,32.48
Culture,Workshop,Q2,September,Massachusetts,Lenox,32.25
Culture,Workshop,Q4,May,Massachusetts,Lenox,38.39
Culture,Workshop,Q3,June,Massachusetts,Lenox,39.9
Culture,Workshop,Q2,April,Massachusetts,Lenox,41.97
Culture,Workshop,Q4,October,Massachusetts,Lenox,41.49
Culture,Workshop,Q3,December,Massachusetts,Lenox,43.76
Culture,Workshop,Q2,November,Massachusetts,Lenox,49.77
Culture,Workshop,Q4,August,Massachusetts,Lenox,53.78
Production,Museum,Q3,August,Massachusetts,Lenox,57.42
Production,Museum,Q2,September,Massachusetts,Lenox,61.92
Production,Museum,Q4,May,Massachusetts,Lenox,64.77
Production,Museum,Q3,June,Massachusetts,Lenox,66.92
Production,Museum,Q2,April,Massachusetts,Lenox,67.87
Production,Museum,Q4,October,Massachusetts,Lenox,67.74
Production,Museum,Q3,December,Massachusetts,Lenox,67.79
Production,Museum,Q2,November,Massachusetts,Lenox,79.26
Production,Museum,Q4,August,Massachusetts,Lenox,81.17
Culture,Concert,Q3,August,Massachusetts,Lenox,82.49
Culture,Concert,Q2,September,Massachusetts,Lenox,88.74
Culture,Concert,Q4,May,Massachusetts,Lenox,91.08
Culture,Concert,Q3,June,Massachusetts,Lenox,91.96
Culture,Concert,Q2,April,Massachusetts,Lenox,93.62
Culture,Concert,Q4,October,Massachusetts,Lenox,92.33
Culture,Concert,Q3,December,Massachusetts,Lenox,96.97
Culture,Concert,Q2,November,Massachusetts,Lenox,96.39
Culture,Concert,Q4,August,Massachusetts,Lenox,98.26
